,delay,load,tput
0,1.0746341119827552,0.1,0.06826513937789563
1,3.9157346734857383,0.2,0.1261661394462294
2,11.79141561935839,0.30000000000000004,0.20999043677008947
3,23.686905313014492,0.4,0.24500831629364794
4,33.45679517115678,0.5,0.33443624290115787
5,45.90752318179506,0.6,0.3210395480225989
6,35.80138955342974,0.7000000000000001,0.35743466661505163
7,21.788839096352003,0.8,0.3558751042515907
8,27.854717995641213,0.9,0.4007827414688563
9,29.45733787479101,1.0,0.38481013639782574
10,28.20992466569075,1.1,0.4187289197970106
11,32.25931866332324,1.2000000000000002,0.4163245356793744
12,25.965759033444176,1.3000000000000003,0.40636269763435506
13,27.231939969488874,1.4000000000000001,0.425
14,19.422058289066218,1.5000000000000002,0.40238444634265647
15,31.12632712146724,1.6,0.4403948425215803
16,27.13856335069194,1.7000000000000002,0.3737479781012816
17,30.469709012068098,1.8000000000000003,0.3453882592500015
18,18.79504789331639,1.9000000000000001,0.3431735692009665
19,21.740805277324455,2.0,0.4199946033459255
20,20.52248039956021,2.1,0.34180757948363577
21,14.970248882967296,2.2,0.33873589596481163
22,19.807902654218083,2.3000000000000003,0.34875781704278214
23,25.74824451439112,2.4000000000000004,0.4018925487940359
24,27.428250495713495,2.5000000000000004,0.3783401512280197
25,16.406275656343727,2.6,0.3500212585034013
26,24.586208622215768,2.7,0.35133104443449276
27,17.08358678835593,2.8000000000000003,0.35068027210884356
28,25.223434688993148,2.9000000000000004,0.38073138567660786
29,21.11544290564754,3.0000000000000004,0.2970234113712375
30,14.890204971479847,3.1,0.3138666463306134
31,17.131484305129604,3.2,0.343385296873669
32,17.445254264804948,3.3000000000000003,0.380695847362514
33,15.286179981977996,3.4000000000000004,0.3035719714242286
34,19.546005196518028,3.5000000000000004,0.3122537431048069
35,18.725275642211784,3.6,0.3188142947686607
36,16.222478252027333,3.7,0.32641843971631207
37,16.08502895215422,3.8000000000000003,0.3281030115395441
38,14.508787219706027,3.9000000000000004,0.28327526132404185
39,19.375161117946508,4.0,0.3319703552261692
40,17.924908380129054,4.1,0.25348506401137977
41,15.748046211473728,4.2,0.34336007130124774
42,14.93705997167235,4.3,0.2506961506961507
43,13.45653272583705,4.3999999999999995,0.32026143790849676
44,16.051993693922004,4.5,0.3529979674796748
45,12.204010005877706,4.6,0.26435747488379063
46,14.540301174860398,4.7,0.39869955907797067
47,16.840600592786625,4.8,0.27019761697181055
48,15.65688717455337,4.9,0.24023199023199024
49,13.759313974606703,5.0,0.25762108262108263
50,10.15575621107523,5.1,0.28750000000000003
51,10.973504723763327,5.2,0.21278421278421278
52,11.497807667068153,5.3,0.25915164452877926
53,14.172329554206023,5.4,0.23264698264698266
54,15.112015705147703,5.5,0.25589330024813894
55,11.35204498578801,5.6,0.2691086691086691
56,11.394908750898267,5.7,0.25433641975308646
57,15.565098946064372,5.8,0.2688800779633412
58,11.687067076425583,5.9,0.2453872053872054
59,11.015595284576747,6.0,0.28975622079070357
60,14.883803570839214,6.1,0.2716362407031778
61,13.099494363915136,6.2,0.2331213813068652
62,9.246885396032292,6.3,0.25
63,12.143773834118084,6.4,0.2538888888888889
64,15.5432085020131,6.5,0.18055555555555555
65,9.699406557835758,6.6,0.22538730634682658
66,11.829306911895882,6.7,0.24498522291391564
67,14.968525180776728,6.8,0.15973474801061008
68,11.847297130941419,6.9,0.267041294167731
69,13.041654550484346,7.0,0.19821627647714601
70,13.116498297638664,7.1,0.24235517568850903
71,9.319308953236126,7.2,0.2159558316080055
72,13.245808943763443,7.3,0.21320450885668274
73,10.56629628986194,7.4,0.1668599033816425
74,10.7558061813357,7.5,0.22890559732664995
75,12.030034214518883,7.6,0.23533176431727154
76,12.598538674929037,7.7,0.20462387853692202
77,10.43121812090155,7.8,0.21242792295423873
78,13.043301469879212,7.9,0.24325236167341427
79,9.606100408239167,8.0,0.214975845410628
80,11.207759104070627,8.1,0.17903381642512076
81,13.456061737279489,8.2,0.2385265700483092
82,11.21057707631995,8.3,0.2675757575757576
83,13.606827252039304,8.4,0.12878787878787878
84,8.511576591443216,8.5,0.21428571428571427
85,11.431190262125051,8.6,0.17157190635451505
86,11.212611535567717,8.7,0.13386243386243385
87,10.061777062407673,8.8,0.19860681114551082
88,8.773464085935736,8.9,0.17476555839727195
89,8.683071641117719,9.0,0.212719298245614
90,11.556582916546,9.1,0.18771929824561404
91,10.337262128832352,9.2,0.09727443609022557
92,11.552582406475864,9.3,0.14074074074074072
93,10.430896567242531,9.4,0.24122807017543857
94,9.983063204229683,9.5,0.18685602896129208
95,9.39252950456663,9.6,0.21671826625386995
96,9.765894771108007,9.700000000000001,0.23375104427736004
97,11.41403884859065,9.8,0.17836257309941517
98,8.149115920157135,9.9,0.18304843304843307
99,6.575326569794061,10.0,0.17518154360259622
