,load,tput
0,0.1,0.0988684145705788
1,0.2,0.19746670676776232
2,0.30000000000000004,0.30045436101927064
3,0.4,0.3527408123274226
4,0.5,0.4242659329263209
5,0.6,0.44241234443049143
6,0.7000000000000001,0.44788472190871553
7,0.8,0.49908997588742343
8,0.9,0.4961126380011865
9,1.0,0.509597199759264
10,1.1,0.49869456292501335
11,1.2000000000000002,0.5463376854389637
12,1.3000000000000003,0.5197534715742875
13,1.4000000000000001,0.5967016764779829
14,1.5000000000000002,0.5490349135751675
15,1.6,0.5728033704837792
16,1.7000000000000002,0.572288259077839
17,1.8000000000000003,0.5769769465793835
18,1.9000000000000001,0.5737394505532117
19,2.0,0.592615381415231
20,2.1,0.596281921693161
21,2.2,0.5872877672970573
22,2.3000000000000003,0.624669681542853
23,2.4000000000000004,0.5972094844928654
24,2.5000000000000004,0.6579340452586319
25,2.6,0.6608927156154394
26,2.7,0.6368886700015713
27,2.8000000000000003,0.6656571323322403
28,2.9000000000000004,0.6665521092543766
29,3.0000000000000004,0.6865112725016856
30,3.1,0.6333726828814517
31,3.2,0.6201962048852911
32,3.3000000000000003,0.6335811308749422
33,3.4000000000000004,0.6616240097851869
34,3.5000000000000004,0.6365111451630528
35,3.6,0.6405304136772982
36,3.7,0.6152832866016318
37,3.8000000000000003,0.6484758155781593
38,3.9000000000000004,0.6295333121759396
39,4.0,0.6358016666234175
40,4.1,0.6236679907655857
41,4.2,0.6265391036340698
42,4.3,0.6552761135688874
43,4.3999999999999995,0.604096402098304
44,4.5,0.6234672100461575
45,4.6,0.590373694468688
46,4.7,0.5841775065291303
47,4.8,0.5667235680777912
48,4.9,0.5736259168576241
49,5.0,0.5577783723200961
50,5.1,0.5366110466110466
51,5.2,0.5909052671194386
52,5.3,0.587659633317528
53,5.4,0.5419893745623832
54,5.5,0.579702477245047
55,5.6,0.5131815129519578
56,5.7,0.5635421298988661
57,5.8,0.5105903516197634
58,5.9,0.4767118003324901
59,6.0,0.5508675307524928
60,6.1,0.5090604883204504
61,6.2,0.5399050106981143
62,6.3,0.48412978553704367
63,6.4,0.5184665036329912
64,6.5,0.5333766394895427
65,6.6,0.478254713520368
66,6.7,0.5396833754141874
67,6.8,0.5038871407684795
68,6.9,0.494962962962963
69,7.0,0.49826826510530625
70,7.1,0.5322643257126015
71,7.2,0.4733618233618234
72,7.3,0.5214285714285714
73,7.4,0.44188506296302404
74,7.5,0.4543444309313875
75,7.6,0.47242908460299765
76,7.7,0.43618086256017286
77,7.8,0.4280860443903922
78,7.9,0.4719225902921556
79,8.0,0.43281132480157963
80,8.1,0.48282244808331765
81,8.2,0.5251833384007296
82,8.3,0.3966657151222369
83,8.4,0.4289936440371223
84,8.5,0.4679746123441776
85,8.6,0.4935773469686513
86,8.7,0.4144904207158212
87,8.8,0.45561343246125857
88,8.9,0.3862380011293055
89,9.0,0.44638027876014147
90,9.1,0.4297086589992768
91,9.2,0.3988490098764698
92,9.3,0.4335700771536685
93,9.4,0.4720967438358743
94,9.5,0.37233946608946605
95,9.6,0.43369894598155473
96,9.700000000000001,0.44213005339435546
97,9.8,0.32927754168028767
98,9.9,0.4003919169775947
