,delay,load,tput
0,1.182977735018261,0.1,0.09983423749246534
1,5.31235284020604,0.2,0.19392774101234125
2,80.68517546675449,0.30000000000000004,0.29142732494728424
3,437.505179400893,0.4,0.3355454839753966
4,418.3467854689434,0.5,0.353720556745182
5,549.7152563953283,0.6,0.356923974901503
6,680.8461802020313,0.7000000000000001,0.3691286307053942
7,893.7772252553826,0.8,0.3869019233826101
8,823.7618369818857,0.9,0.39161742983751846
9,551.6313554765788,1.0,0.3718190386427898
10,725.2344359517417,1.1,0.40302267002518893
11,552.2044231614144,1.2000000000000002,0.3831339363875109
12,740.0703658113117,1.3000000000000003,0.4162344398340249
13,564.5767051323398,1.4000000000000001,0.379273119827276
14,512.1959866513437,1.5000000000000002,0.38852522140931844
15,510.27305504358264,1.6,0.3854748603351955
16,601.2896570818862,1.7000000000000002,0.423548004741209
17,512.3130956058901,1.8000000000000003,0.40754369825206993
18,534.6314357797306,1.9000000000000001,0.421173235563703
19,594.2344818920199,2.0,0.44088572558323447
20,495.98747678958955,2.1,0.41374045801526715
21,471.51228778751954,2.2,0.4371812702828002
22,479.870583672049,2.3000000000000003,0.41491002570694085
23,444.133304436961,2.4000000000000004,0.40399295361127424
24,382.91602939610783,2.5000000000000004,0.41398514851485146
25,419.49135685588067,2.6,0.4158823529411765
26,378.4174322419915,2.7,0.4249456127628716
27,521.2447610529939,2.8000000000000003,0.4369158878504673
28,292.5664521078441,2.9000000000000004,0.35294117647058826
29,440.2170285115497,3.0000000000000004,0.42533616418966735
30,339.25627563015706,3.1,0.3790186125211506
31,357.0684564192872,3.2,0.3955719557195572
32,356.974307919903,3.3000000000000003,0.38461538461538464
33,445.2694545604615,3.4000000000000004,0.4085733422638982
34,349.1149217103559,3.5000000000000004,0.3960481099656357
35,364.69244108641317,3.6,0.3641304347826087
36,379.91346060163687,3.7,0.41763134461264473
37,343.9086145304722,3.8000000000000003,0.3811742777260019
38,328.0855250381267,3.9000000000000004,0.36154553817847285
39,315.9795416432614,4.0,0.35690968443960824
40,331.91980614033986,4.1,0.39632277834525026
41,346.730702177622,4.2,0.3795620437956204
42,285.52562971242855,4.3,0.40205128205128204
43,290.76316936795644,4.3999999999999995,0.36013590033975085
44,246.96412667074654,4.5,0.4138309549945115
45,334.6150989536383,4.6,0.3965014577259475
46,306.44222715769274,4.7,0.367561260210035
47,314.88609977711565,4.8,0.4080338266384778
48,389.6652662051478,4.9,0.4112903225806452
49,299.7890725751646,5.0,0.3625154130702836
50,310.33043428884065,5.1,0.41519250780437045
51,291.1988765147997,5.2,0.34574468085106386
52,249.68052288664987,5.3,0.3649732620320856
53,281.41415369474777,5.4,0.3682219419924338
54,272.93634089109776,5.5,0.3511560693641618
55,254.84984896716895,5.6,0.30962962962962964
56,268.42068118187126,5.7,0.3684863523573201
57,326.32045835871304,5.8,0.32791327913279134
58,326.71067961542855,5.9,0.375743162901308
59,290.41969766738515,6.0,0.3853459972862958
60,303.02014106723743,6.1,0.368
61,274.23811862354165,6.2,0.33073322932917315
62,309.9872699843208,6.3,0.39746835443037976
63,222.74380166818258,6.4,0.3240901213171577
64,290.4945302850586,6.5,0.3617300131061599
65,184.1422382003626,6.6,0.3054393305439331
66,192.80168378436937,6.7,0.31020408163265306
67,249.80830856460204,6.8,0.32263513513513514
68,257.8765562682263,6.9,0.3707165109034268
69,273.43302842725683,7.0,0.3488372093023256
70,241.63048872505158,7.1,0.3226788432267884
71,200.19162431827095,7.2,0.3855633802816901
72,239.13618993955652,7.3,0.361890694239291
73,224.0090901416847,7.4,0.2505643340857788
74,248.6541095601101,7.5,0.3039568345323741
75,259.7721245932377,7.6,0.3333333333333333
76,221.16684417273413,7.7,0.26804123711340205
77,253.43328335770127,7.8,0.34471544715447155
78,253.38569411477823,7.9,0.35823429541595925
79,199.58445384912363,8.0,0.318359375
80,244.91104760601792,8.1,0.25557809330628806
81,214.07997232541538,8.2,0.29981378026070765
82,183.35471101460698,8.3,0.3059071729957806
83,246.05259880096312,8.4,0.2670940170940171
84,214.67196724128297,8.5,0.2964509394572025
85,214.1224467532775,8.6,0.30426356589147285
86,239.9047445173657,8.7,0.32558139534883723
87,155.66085741415526,8.8,0.28720626631853785
88,187.3339003423433,8.9,0.2838137472283814
89,227.9336609224121,9.0,0.2801724137931034
90,215.01223714431106,9.1,0.23173803526448364
91,165.08625002522984,9.2,0.2627551020408163
92,198.2542570488752,9.3,0.31777777777777777
93,206.69203953407398,9.4,0.24170616113744076
94,219.7265442446662,9.5,0.25952380952380955
95,234.63075890769088,9.6,0.2448512585812357
96,223.21918006712096,9.700000000000001,0.23853211009174313
97,219.1670995470102,9.8,0.29605263157894735
98,216.2775041863473,9.9,0.2989010989010989
