,delay,load,tput
0,1.1415947735954322,0.1,0.08927891570852052
1,4.223447957281942,0.2,0.18878718535469108
2,57.950149425671995,0.30000000000000004,0.2929763874266807
3,259.0725781668963,0.4,0.3386088315748339
4,265.8970837179498,0.5,0.34907546226886554
5,277.3725029923635,0.6,0.3354350567465322
6,279.6217650840599,0.7000000000000001,0.3387096774193548
7,300.83124869083844,0.8,0.3411658382286489
8,408.04585446033485,0.9,0.3518295134700442
9,331.43445037729424,1.0,0.3413577274915744
10,303.9108284448374,1.1,0.34336609336609336
11,303.24817334776594,1.2000000000000002,0.34629629629629627
12,252.36909104612835,1.3000000000000003,0.30442477876106194
13,268.3406720061362,1.4000000000000001,0.3190839694656489
14,229.02140549136456,1.5000000000000002,0.3154819863680623
15,320.6054485562045,1.6,0.3600283486888731
16,299.21471527498204,1.7000000000000002,0.3424657534246575
17,242.32051675786101,1.8000000000000003,0.33527696793002915
18,214.3714227253642,1.9000000000000001,0.3299899699097292
19,280.981251522026,2.0,0.33724340175953077
20,198.64714597845747,2.1,0.3383199079401611
21,304.55256242648517,2.2,0.34308510638297873
22,200.6558989183462,2.3000000000000003,0.2905405405405405
23,262.96346443280055,2.4000000000000004,0.32533013205282113
24,208.2947316129196,2.5000000000000004,0.29476584022038566
25,200.52995172690507,2.6,0.3093622795115332
26,236.70551774782373,2.7,0.2919605077574048
27,215.4244223377732,2.8000000000000003,0.31088082901554404
28,259.2501319674881,2.9000000000000004,0.29292929292929293
29,162.85894611929444,3.0000000000000004,0.269811320754717
30,218.65925215866034,3.1,0.2995529061102832
31,193.55509163348142,3.2,0.29572649572649573
32,205.2651154077029,3.3000000000000003,0.3155339805825243
33,173.13456551985632,3.4000000000000004,0.26305609284332687
34,168.79165550293592,3.5000000000000004,0.3264659270998415
35,167.6620967160206,3.6,0.26666666666666666
36,193.9234685170638,3.7,0.3207207207207207
37,189.74161801510982,3.8000000000000003,0.300187617260788
38,187.99121962951713,3.9000000000000004,0.28688524590163933
39,173.6839771638874,4.0,0.2541176470588235
40,184.16019160605435,4.1,0.23820754716981132
41,130.7299633928249,4.2,0.21739130434782608
42,203.79511371920486,4.3,0.26036866359447003
43,177.98065960168518,4.3999999999999995,0.26229508196721313
44,182.2491134293106,4.5,0.30120481927710846
45,181.76276899280893,4.6,0.25813953488372093
46,208.01981525829038,4.7,0.27091633466135456
47,160.87166793510707,4.8,0.25806451612903225
48,185.8420678425234,4.9,0.2584745762711864
49,182.09948835275543,5.0,0.2545871559633027
50,152.27671560828927,5.1,0.17834394904458598
51,174.47735156901348,5.2,0.24556962025316456
52,176.54515737572876,5.3,0.24880382775119617
53,120.23102238440973,5.4,0.2326283987915408
54,181.66698305903577,5.5,0.24047619047619048
55,130.37622622835468,5.6,0.24148606811145512
56,169.60341919991924,5.7,0.22277227722772278
57,174.57321722782768,5.8,0.2351421188630491
58,132.69945365283908,5.9,0.25287356321839083
59,163.86757960996812,6.0,0.2309941520467836
60,125.22350670281483,6.1,0.17625899280575538
61,169.75114368102672,6.2,0.21450151057401812
62,88.5591728013633,6.3,0.16901408450704225
63,133.52011902873193,6.4,0.19011406844106463
64,174.18939889514579,6.5,0.2759493670886076
65,146.02941404286736,6.6,0.23123123123123124
66,118.73804959637935,6.7,0.22304832713754646
67,176.55337650649622,6.8,0.23423423423423423
68,125.40932590932876,6.9,0.20279720279720279
69,118.59321562556173,7.0,0.21631205673758866
70,137.7765022529645,7.1,0.21323529411764705
71,115.07451363626559,7.2,0.1643835616438356
72,184.7487890221387,7.3,0.2219020172910663
73,123.47570796259053,7.4,0.2
74,154.2021379811168,7.5,0.22424242424242424
75,139.37881191516175,7.6,0.22151898734177214
76,137.59900890233746,7.7,0.203125
77,148.2893763311373,7.8,0.22741433021806853
78,124.59264328046508,7.9,0.22764227642276422
79,132.96608012517362,8.0,0.1702127659574468
80,157.43005966590664,8.1,0.22364217252396165
81,127.95363254313683,8.2,0.21323529411764705
82,129.4212738171633,8.3,0.15
83,122.7500766247151,8.4,0.16203703703703703
84,150.229406907113,8.5,0.17692307692307693
85,139.79459272412706,8.6,0.24742268041237114
86,95.99661294774135,8.7,0.16666666666666666
87,136.604527457541,8.8,0.18143459915611815
88,108.87352501132193,8.9,0.17989417989417988
89,109.67790349176748,9.0,0.16666666666666666
90,106.16525574793899,9.1,0.19480519480519481
91,116.13345510464302,9.2,0.17061611374407584
92,91.16589477450937,9.3,0.12650602409638553
93,117.37616065745794,9.4,0.17972350230414746
94,131.56225758048436,9.5,0.189873417721519
95,136.06462076943828,9.6,0.19838056680161945
96,105.46126703897835,9.700000000000001,0.14432989690721648
97,103.82156166844898,9.8,0.16216216216216217
98,88.86880102314971,9.9,0.13496932515337423
