,age,delay,load,tput
0,14.813215398701695,0.8246439377707501,0.1,0.10371602884082086
1,15.083724846809467,2.5647746240488325,0.1375,0.13643926788685523
2,11.833787631825194,2.1490034730832686,0.175,0.16195230171935662
3,10.878861453394896,3.0219309555064684,0.2125,0.23349972268441488
4,11.36942395780676,6.011506301020567,0.25,0.25568496949528563
5,14.844844664924118,12.862405282442273,0.2875,0.2684414864115363
6,19.122312937532055,17.49616605620988,0.32499999999999996,0.31170271769273433
7,35.919381562068516,33.73095677901167,0.36250000000000004,0.35551858014420407
8,36.31437323972447,39.64358558687681,0.4,0.3499722684414864
9,44.336890280716744,47.19414831735069,0.4375,0.3510815307820299
10,88.96876397544747,75.95158534410724,0.475,0.31336661120354964
11,71.42216953579992,75.74523294580148,0.5125,0.338879645036051
12,92.49880579532702,96.78024084976954,0.5499999999999999,0.3338879645036051
13,99.92800771098035,105.03436663135598,0.5875,0.35551858014420407
14,100.87416651887696,109.75721014334412,0.625,0.34553521907931223
15,114.74503956483863,124.6727961973401,0.6625,0.353300055463117
16,139.2589724519436,149.68175285244425,0.7,0.33056017748197447
17,138.32947250504728,150.26822692166138,0.7374999999999999,0.32556849694952855
18,156.3202671802533,167.9477092006282,0.7749999999999999,0.31170271769273433
19,141.01357819513325,142.8290617499888,0.8125,0.3438713255684969
20,159.79665519761284,165.79105165137204,0.85,0.353300055463117
21,151.42307239835517,162.56866647106972,0.8875,0.34664448141985577
22,170.245180051578,179.67767512021953,0.9249999999999999,0.34331669439822515
23,169.80713735156874,173.73869732381675,0.9624999999999999,0.31835829173599556
24,176.68730237065392,192.99201833094972,1.0,0.3582917359955629
