,delay,load,tput
0,0.9614418477756761,0.1,0.09874874826190592
1,3.3758758369619435,0.2,0.198834952341566
2,6.097469891003655,0.30000000000000004,0.29543403256286815
3,15.057498643916682,0.4,0.3663386611610876
4,18.717007205700405,0.5,0.4125763866519157
5,27.62293379877688,0.6,0.44886050604706107
6,28.031383058106023,0.7000000000000001,0.4530529939572068
7,20.95918603282525,0.8,0.4818958478228722
8,20.89395673030647,0.9,0.50737879335584
9,23.721879807097768,1.0,0.50960498238027
10,19.673403717387316,1.1,0.4775812013770325
11,30.860209041624977,1.2000000000000002,0.5543836516472457
12,21.33776767866116,1.3000000000000003,0.5558161175634322
13,20.025387782746066,1.4000000000000001,0.5355949183912899
14,18.144542076097807,1.5000000000000002,0.5394652501743102
15,18.70759499640525,1.6,0.5500114879883331
16,20.260611475641657,1.7000000000000002,0.5492463603984341
17,20.446452049893317,1.8000000000000003,0.5711007662134959
18,14.74074316857913,1.9000000000000001,0.6109791935559438
19,17.129629109346276,2.0,0.6130737546233287
20,11.188388407111267,2.1,0.6187120676209007
21,14.369744998686281,2.2,0.616595064142983
22,10.986848667447935,2.3000000000000003,0.6278205965642013
23,8.994792782490215,2.4000000000000004,0.6079005658460853
24,12.352698153851776,2.5000000000000004,0.6287719001736723
25,11.925871577994053,2.6,0.62194900083383
26,9.528128121721913,2.7,0.6190822561207734
27,8.44428949706463,2.8000000000000003,0.6258683440829687
28,9.993692429119278,2.9000000000000004,0.6507395370834592
29,10.107945848926049,3.0000000000000004,0.6721421867290918
30,10.86996256007632,3.1,0.6643927104598402
31,10.405974631155411,3.2,0.6679290730686543
32,11.549745253590606,3.3000000000000003,0.6771013816680777
33,9.765946794529459,3.4000000000000004,0.6748502714149073
34,12.007442189615706,3.5000000000000004,0.6388184197135982
35,8.534136330392666,3.6,0.6410295260295261
36,11.54580045089303,3.7,0.6252384151336319
37,11.11209454379283,3.8000000000000003,0.6299286614976797
38,12.241858159347643,3.9000000000000004,0.6511508802923944
39,13.25347559406084,4.0,0.6333559391829778
40,10.904187258569797,4.1,0.6345822483814546
41,15.324449441510987,4.2,0.5961718134188778
42,13.704931035714008,4.3,0.603964971421868
43,13.6048423315663,4.3999999999999995,0.6034857892579415
44,13.062651480153713,4.5,0.592879893972156
45,13.311826741577523,4.6,0.5879098004098003
46,15.1486353110855,4.7,0.5715744868376447
47,12.945294300331293,4.8,0.5721881173395922
48,12.817899795856324,4.9,0.630705021092018
49,13.772375101454296,5.0,0.5032849360055243
50,13.961636238309927,5.1,0.5380075600697282
51,14.918192428243625,5.2,0.5463752963413404
52,12.300623021110743,5.3,0.5643148490780943
53,12.758807075196291,5.4,0.5727978256693427
54,14.846917198343268,5.5,0.5410308806898241
55,13.57044449560254,5.6,0.5250300270104438
56,12.756255339121633,5.7,0.560350171214203
57,12.161249469932862,5.8,0.5473990465533335
58,13.333045597943855,5.9,0.5149074522366334
59,11.884870429936303,6.0,0.5293605134143968
60,13.494627614914453,6.1,0.4912226684333355
61,12.906247714519342,6.2,0.5558104080293359
62,11.91034007116534,6.3,0.47686967260022284
63,12.363408160588019,6.4,0.5198422662905421
64,13.498568856072726,6.5,0.47898065330726614
65,12.853816668198302,6.6,0.5182537832537832
66,12.566003303655418,6.7,0.4739581074797982
67,11.950974293226258,6.8,0.5258256230030424
68,10.949475529001967,6.9,0.5087062649993684
69,12.002521071708129,7.0,0.45978282736216664
70,11.842996133377191,7.1,0.4929334554334554
71,11.397029741770458,7.2,0.4776685689511777
72,12.099895509757205,7.3,0.48128997894215286
73,9.971690729519107,7.4,0.4147819499341239
74,11.498131320566772,7.5,0.4101698155645524
75,11.732640926819832,7.6,0.42842117829973897
76,12.09731017620838,7.7,0.4298985507246377
77,11.139287454280028,7.8,0.5322342375820637
78,11.948352335505955,7.9,0.4504057255144212
79,10.417764686892752,8.0,0.46371033050726096
80,10.774620238157434,8.1,0.42418342224422084
81,10.460953394468145,8.2,0.4709537925842273
82,10.544585107467338,8.3,0.4628011332679526
83,10.877394011627674,8.4,0.43075031287045007
84,11.266130388986504,8.5,0.3796667101014927
85,11.578136064181153,8.6,0.40396877679486376
86,10.864707604827561,8.7,0.4189767347662084
87,10.512106533088973,8.8,0.39207133446263887
88,11.161505781880456,8.9,0.4263939889248814
89,9.680984412164186,9.0,0.45364593301435396
90,10.263623431853725,9.1,0.42811000763941937
91,9.290102837193004,9.2,0.3969079963723926
92,9.816580955166895,9.3,0.3992251903882002
93,9.537753685786061,9.4,0.3892394310196168
94,10.52315852989502,9.5,0.42765505515707425
95,9.875205959682983,9.6,0.4780696305982346
96,11.080908696556097,9.700000000000001,0.40186145146637803
97,10.06752784405511,9.8,0.4169921350691306
98,10.203837715572387,9.9,0.4306492680977806
