0.000000000000000000e+00,4.374444572371755727e+06,8.320688031452248804e+06,1.145244457237175480e+07,1.346315604467419535e+07,1.415599999999999814e+07,1.346315604467419349e+07,1.145244457237175480e+07,8.320688031452249736e+06,4.374444572371757589e+06,3.845415082249727566e+05,4.734517223701041192e+06,8.625134633649200201e+06,1.167159778209747002e+07,1.357561035491449200e+07,1.415077608572943322e+07,1.334079018118785135e+07,1.122494492420453019e+07,8.010377095551579259e+06,4.011874810053079389e+06,7.596143282973497408e+05,5.061002398108276539e+06,8.895978143954209983e+06,1.186197497404504940e+07,1.366751339831292257e+07,1.413560476499839500e+07,1.322038542276065052e+07,1.101153526363554038e+07,7.725664095411404036e+06,3.686653429187070113e+06,1.115982922591626411e+06,5.330758819570273161e+06,9.110750121065057814e+06,1.200669373944265954e+07,1.373035565792797506e+07,1.411194239346532337e+07,1.311393710552150570e+07,1.083450821364370920e+07,7.498775996602939442e+06,3.445238671965307090e+06,1.444872313596721273e+06,5.527294565386821516e+06,9.252913438188858330e+06,1.209341978493622877e+07,1.375841168921861611e+07,1.408206945009864680e+07,1.303231947074062936e+07,1.071335283211488463e+07,7.358093088926843368e+06,3.331432693297676742e+06,1.738184152984779561e+06,5.639755471146163531e+06,9.312078046787556261e+06,1.211495681468898989e+07,1.374914930811910518e+07,1.404888080418908410e+07,1.298404768266340345e+07,1.066196691284198314e+07,7.322578601709973998e+06,3.369455342195220757e+06,1.988696129823882831e+06,5.662298763523379341e+06,9.284041201027201489e+06,1.206953968330741115e+07,1.370340286699561588e+07,1.401561356856072322e+07,1.297423249030946009e+07,1.068638923947791569e+07,7.397198647668426856e+06,3.550927465440024622e+06,2.190239807842666749e+06,5.593782402861746028e+06,9.170785870385110378e+06,1.196090083734512702e+07,1.362531667577143945e+07,1.398553486943353526e+07,1.300391996397371963e+07,1.078373880059902184e+07,7.571604001742075197e+06,3.839672054348489735e+06,2.337852512803191785e+06,5.437707014030290768e+06,8.980482682604242116e+06,1.179812731792750955e+07,1.352205643370440789e+07,1.396161815938180313e+07,1.306995326807122864e+07,1.094272666146081313e+07,7.822820961134967394e+06,4.188833465741181280e+06,2.427899530010847840e+06,5.202396715537230484e+06,8.727474647041158751e+06,1.159527181746470928e+07,1.340328013077958673e+07,1.394624106604260020e+07,1.316538660329302400e+07,1.114556065369767696e+07,8.120468427320472896e+06,4.554604015262927860e+06
4.374444572371755727e+06,0.000000000000000000e+00,4.374444572371755727e+06,8.320688031452249736e+06,1.145244457237175480e+07,1.346315604467419349e+07,1.415600000000000000e+07,1.346315604467419349e+07,1.145244457237175666e+07,8.320688031452251598e+06,4.011874810053077992e+06,1.338303583162216702e+06,5.007432615973796695e+06,8.777908379025798291e+06,1.174177921339945495e+07,1.357561035491449200e+07,1.409259662089620531e+07,1.324076865580249578e+07,1.110588404808139056e+07,7.907145939198320732e+06,3.686653429187067784e+06,2.643653690532033332e+06,5.999033480027204379e+06,9.461135479346048087e+06,1.212923497969184071e+07,1.366751339831292070e+07,1.390695621494999714e+07,1.282200972178358398e+07,1.052992172057605907e+07,7.298903671608489938e+06,3.445238671965304762e+06,3.883908270257375669e+06,7.128077492791608907e+06,1.026636580876129866e+07,1.256980589034807310e+07,1.373035565792797506e+07,1.361277313952694833e+07,1.223040666767698713e+07,9.746490090319540352e+06,6.510938171951175667e+06,3.331432693297674879e+06,5.028528138416443020e+06,8.251475527610345744e+06,1.109739925679948367e+07,1.301726704538762383e+07,1.375841168921861425e+07,1.323277146939196810e+07,1.150241225209945068e+07,8.788632756873292848e+06,5.562651765935502946e+06,3.369455342195218895e+06,6.049328955079612322e+06,9.280584748444434255e+06,1.187590876725647226e+07,1.342926935014918819e+07,1.374914930811910704e+07,1.279835751935518533e+07,1.068939112985115498e+07,7.704227862141727470e+06,4.477394412059722468e+06,3.550927465440022759e+06,6.921175216296959668e+06,1.015729231216042861e+07,1.254202459133474901e+07,1.377031380342652835e+07,1.370340286699561775e+07,1.234867076349988207e+07,9.860108969242008403e+06,6.564293956729425117e+06,3.281888748138915747e+06,3.839672054348487873e+06,7.622599173625459895e+06,1.084171229175642692e+07,1.305203575413091667e+07,1.401320864708366059e+07,1.362531667577143945e+07,1.192846670105778612e+07,9.102176145448826253e+06,5.480574666299892589e+06,2.005572091274636332e+06,4.188833465741178952e+06,8.136329441343041137e+06,1.130658317738287151e+07,1.337606948207124881e+07,1.413966444497438520e+07,1.352205643370440789e+07,1.158414775552929565e+07,8.517834986246367916e+06,4.633907768914072774e+06,6.798715934110168600e+05,4.554604015262925997e+06,8.449716275285482407e+06,1.153477466278856061e+07,1.349647763863677904e+07,1.414048575989837945e+07,1.340328013077958673e+07,1.135758032624799944e+07,8.206175082137297839e+06,4.270530101729461923e+06,6.625695994468384888e+05
8.320688031452248804e+06,4.374444572371755727e+06,0.000000000000000000e+00,4.374444572371754795e+06,8.320688031452247873e+06,1.145244457237175480e+07,1.346315604467419349e+07,1.415600000000000000e+07,1.346315604467419535e+07,1.145244457237175480e+07,8.010377095551578328e+06,4.330573582510149106e+06,2.109451242077235132e+06,5.168903724454061128e+06,8.777908379025796428e+06,1.167159778209747188e+07,1.347733165157202817e+07,1.399794811596681178e+07,1.317857239185356162e+07,1.110588404808139056e+07,7.725664095411402173e+06,4.895515389391228557e+06,4.166960793707234319e+06,6.511550783200290054e+06,9.461135479346046224e+06,1.186197497404505126e+07,1.328255491508443467e+07,1.352881272483682446e+07,1.256948854957128689e+07,1.052992172057605907e+07,7.498775996602937579e+06,5.853389501615394838e+06,6.121865941246157512e+06,8.040448638695467263e+06,1.026636580876129866e+07,1.200669373944266140e+07,1.288914920940783806e+07,1.276381970247975178e+07,1.165090218345773593e+07,9.746490090319538489e+06,7.358093088926840574e+06,6.973830149937002920e+06,7.926030432003380731e+06,9.554333447132773697e+06,1.109739925679948367e+07,1.209341978493622877e+07,1.231901087911808118e+07,1.172903992622398213e+07,1.044543193845998682e+07,8.788632756873292848e+06,7.322578601709973998e+06,8.104050888400458731e+06,9.535029748537806794e+06,1.094085691023041494e+07,1.187590876725647226e+07,1.211495681468898989e+07,1.160675213822608255e+07,1.046305613549401984e+07,8.982760492736259475e+06,7.704227862141725607e+06,7.397198647668424994e+06,9.149756591958677396e+06,1.090924498771377839e+07,1.212923497969183885e+07,1.254202459133474901e+07,1.206953968330741301e+07,1.080158739759618603e+07,9.021125750040391460e+06,7.298903671608489938e+06,6.564293956729423255e+06,7.571604001742074266e+06,1.004964702522438765e+07,1.201483840958388336e+07,1.307094461632820405e+07,1.305203575413091667e+07,1.196090083734512888e+07,9.969800934241296723e+06,7.485719336950043216e+06,5.435323618413234130e+06,5.480574666299890727e+06,7.822820961134964600e+06,1.076180706853437237e+07,1.282458663484748267e+07,1.373219303510996886e+07,1.337606948207124881e+07,1.179812731792751141e+07,9.196512633582560346e+06,5.993522640759048983e+06,3.437907858927765395e+06,4.633907768914069980e+06,8.120468427320471033e+06,1.125746475327928737e+07,1.331855097479829937e+07,1.409092032218997367e+07,1.349647763863677718e+07,1.159527181746471114e+07,8.582646638926392421e+06,4.796721373156802729e+06,1.355839398193459259e+06,4.270530101729458198e+06
1.145244457237175480e+07,8.320688031452249736e+06,4.374444572371754795e+06,0.000000000000000000e+00,4.374444572371754795e+06,8.320688031452248804e+06,1.145244457237175480e+07,1.346315604467419535e+07,1.415600000000000000e+07,1.346315604467419535e+07,1.122494492420452833e+07,8.174647960305918939e+06,4.516309540176765993e+06,2.109451242077235598e+06,5.007432615973796695e+06,8.625134633649202064e+06,1.155713921024862863e+07,1.341623211402174272e+07,1.399794811596681178e+07,1.324076865580249578e+07,1.101153526363553852e+07,8.370217627753681503e+06,5.511620617883214727e+06,4.166960793707235251e+06,5.999033480027205311e+06,8.895978143954209983e+06,1.141629505855737440e+07,1.303895602280046977e+07,1.352881272483682260e+07,1.282200972178358212e+07,1.083450821364370920e+07,8.867025465061238036e+06,6.935524077233010903e+06,6.121865941246158443e+06,7.128077492791609839e+06,9.110750121065059677e+06,1.103486272691942379e+07,1.234061756048380397e+07,1.276381970247975364e+07,1.223040666767698713e+07,1.071335283211488277e+07,9.574831438490742818e+06,8.475420119169194251e+06,7.926030432003381662e+06,8.251475527610346675e+06,9.252913438188860193e+06,1.042664562189054675e+07,1.133841213766645640e+07,1.172903992622398213e+07,1.150241225209945068e+07,1.066196691284198128e+07,1.038954132177918404e+07,9.962366057260766625e+06,9.535029748537806794e+06,9.280584748444436118e+06,9.312078046787558123e+06,9.615080193271549419e+06,1.005701737798730098e+07,1.046305613549401984e+07,1.068939112985115498e+07,1.068638923947791383e+07,1.121728610940910876e+07,1.129892914262223430e+07,1.090924498771378025e+07,1.015729231216042861e+07,9.284041201027203351e+06,8.635092839087342843e+06,8.527985473135022447e+06,9.021125750040389597e+06,9.860108969242006540e+06,1.078373880059901997e+07,1.198255027136766352e+07,1.242184660497376509e+07,1.201483840958388709e+07,1.084171229175642692e+07,9.170785870385110378e+06,7.537295602147148922e+06,6.788966263173041865e+06,7.485719336950041354e+06,9.102176145448822528e+06,1.094272666146081127e+07,1.262801224922654778e+07,1.328724176745504141e+07,1.282458663484748267e+07,1.130658317738287337e+07,8.980482682604243979e+06,6.397315267624716274e+06,4.882780172524487600e+06,5.993522640759047121e+06,8.517834986246366054e+06,1.114556065369767509e+07,1.311213569234947301e+07,1.386483038757860102e+07,1.331855097479829937e+07,1.153477466278856061e+07,8.727474647041162476e+06,5.335188242734744214e+06,2.856363829010058660e+06,4.796721373156800866e+06,8.206175082137295976e+06
1.346315604467419535e+07,1.145244457237175480e+07,8.320688031452247873e+06,4.374444572371754795e+06,0.000000000000000000e+00,4.374444572371755727e+06,8.320688031452249736e+06,1.145244457237175480e+07,1.346315604467419535e+07,1.415600000000000000e+07,1.334079018118785135e+07,1.129790125910923071e+07,8.174647960305917077e+06,4.330573582510148175e+06,1.338303583162216935e+06,4.734517223701042123e+06,8.529347169591471553e+06,1.155713921024862863e+07,1.347733165157202631e+07,1.409259662089620717e+07,1.322038542276065052e+07,1.129892914262223430e+07,8.370217627753680572e+06,4.895515389391228557e+06,2.643653690532034263e+06,5.061002398108277470e+06,8.527985473135022447e+06,1.141629505855737627e+07,1.328255491508443281e+07,1.390695621494999714e+07,1.311393710552150570e+07,1.145538710824608058e+07,8.867025465061236173e+06,5.853389501615395769e+06,3.883908270257375669e+06,5.330758819570274092e+06,8.316636471568869427e+06,1.103486272691942193e+07,1.288914920940783806e+07,1.361277313952694833e+07,1.303231947074062936e+07,1.174624910946603492e+07,9.574831438490740955e+06,6.973830149937003851e+06,5.028528138416444883e+06,5.527294565386821516e+06,7.900504278738692403e+06,1.042664562189054489e+07,1.231901087911808118e+07,1.323277146939196810e+07,1.298404768266340531e+07,1.213468726863673329e+07,1.038954132177918404e+07,8.104050888400459662e+06,6.049328955079614185e+06,5.639755471146164462e+06,7.289835450295541435e+06,9.615080193271549419e+06,1.160675213822608255e+07,1.279835751935518347e+07,1.297423249030946009e+07,1.257563791843324900e+07,1.121728610940910690e+07,9.149756591958677396e+06,6.921175216296960600e+06,5.662298763523381203e+06,6.499666679489331320e+06,8.635092839087339118e+06,1.080158739759618416e+07,1.234867076349988021e+07,1.300391996397371963e+07,1.302289868905696832e+07,1.198255027136766352e+07,1.004964702522438951e+07,7.622599173625462689e+06,5.593782402861747891e+06,5.549454543877109885e+06,7.537295602147147991e+06,9.969800934241292998e+06,1.192846670105778612e+07,1.306995326807122864e+07,1.343419402844438143e+07,1.262801224922654778e+07,1.076180706853437424e+07,8.136329441343043000e+06,5.437707014030292630e+06,4.462596419810929336e+06,6.397315267624713480e+06,9.196512633582556620e+06,1.158414775552929565e+07,1.316538660329302400e+07,1.377412542741829716e+07,1.311213569234947115e+07,1.125746475327928923e+07,8.449716275285486132e+06,5.202396715537233278e+06,3.265854361380608287e+06,5.335188242734740488e+06,8.582646638926388696e+06,1.135758032624799944e+07
1.415599999999999814e+07,1.346315604467419349e+07,1.145244457237175480e+07,8.320688031452248804e+06,4.374444572371755727e+06,0.000000000000000000e+00,4.374444572371755727e+06,8.320688031452248804e+06,1.145244457237175480e+07,1.346315604467419535e+07,1.415077608572943322e+07,1.334079018118785135e+07,1.122494492420453019e+07,8.010377095551578328e+06,4.011874810053077992e+06,3.845415082249728148e+05,4.734517223701042123e+06,8.625134633649200201e+06,1.167159778209747188e+07,1.357561035491449200e+07,1.413560476499839500e+07,1.322038542276065052e+07,1.101153526363553852e+07,7.725664095411402173e+06,3.686653429187068716e+06,7.596143282973497408e+05,5.061002398108276539e+06,8.895978143954209983e+06,1.186197497404505126e+07,1.366751339831292257e+07,1.411194239346532337e+07,1.311393710552150570e+07,1.083450821364370920e+07,7.498775996602938510e+06,3.445238671965305693e+06,1.115982922591626178e+06,5.330758819570272230e+06,9.110750121065057814e+06,1.200669373944266140e+07,1.373035565792797506e+07,1.408206945009864680e+07,1.303231947074062936e+07,1.071335283211488463e+07,7.358093088926841505e+06,3.331432693297675811e+06,1.444872313596721273e+06,5.527294565386818722e+06,9.252913438188858330e+06,1.209341978493622877e+07,1.375841168921861611e+07,1.404888080418908410e+07,1.298404768266340345e+07,1.066196691284198314e+07,7.322578601709973998e+06,3.369455342195220292e+06,1.738184152984779561e+06,5.639755471146162599e+06,9.312078046787556261e+06,1.211495681468898989e+07,1.374914930811910704e+07,1.401561356856072322e+07,1.297423249030946009e+07,1.068638923947791569e+07,7.397198647668426856e+06,3.550927465440024156e+06,1.988696129823882831e+06,5.662298763523378409e+06,9.284041201027201489e+06,1.206953968330741115e+07,1.370340286699561775e+07,1.398553486943353526e+07,1.300391996397371963e+07,1.078373880059902184e+07,7.571604001742075197e+06,3.839672054348489270e+06,2.190239807842667215e+06,5.593782402861743234e+06,9.170785870385110378e+06,1.196090083734512702e+07,1.362531667577143945e+07,1.396161815938180313e+07,1.306995326807122864e+07,1.094272666146081313e+07,7.822820961134967394e+06,4.188833465741180815e+06,2.337852512803191319e+06,5.437707014030289836e+06,8.980482682604242116e+06,1.179812731792750955e+07,1.352205643370440789e+07,1.394624106604260020e+07,1.316538660329302400e+07,1.114556065369767696e+07,8.120468427320472896e+06,4.554604015262927860e+06,2.427899530010847840e+06,5.202396715537229553e+06,8.727474647041158751e+06,1.159527181746470928e+07,1.340328013077958673e+07
1.346315604467419349e+07,1.415600000000000000e+07,1.346315604467419349e+07,1.145244457237175480e+07,8.320688031452249736e+06,4.374444572371755727e+06,0.000000000000000000e+00,4.374444572371756658e+06,8.320688031452249736e+06,1.145244457237175480e+07,1.357561035491449200e+07,1.409259662089620531e+07,1.324076865580249205e+07,1.110588404808139056e+07,7.907145939198318869e+06,4.011874810053077992e+06,1.338303583162216470e+06,5.007432615973797627e+06,8.777908379025798291e+06,1.174177921339945495e+07,1.366751339831292070e+07,1.390695621494999714e+07,1.282200972178358212e+07,1.052992172057605721e+07,7.298903671608489007e+06,3.686653429187067784e+06,2.643653690532032866e+06,5.999033480027206242e+06,9.461135479346048087e+06,1.212923497969184071e+07,1.373035565792797506e+07,1.361277313952694833e+07,1.223040666767698713e+07,9.746490090319538489e+06,6.510938171951174736e+06,3.445238671965304296e+06,3.883908270257374272e+06,7.128077492791609839e+06,1.026636580876129866e+07,1.256980589034807310e+07,1.375841168921861425e+07,1.323277146939196810e+07,1.150241225209944881e+07,8.788632756873292848e+06,5.562651765935502015e+06,3.331432693297673482e+06,5.028528138416443020e+06,8.251475527610346675e+06,1.109739925679948367e+07,1.301726704538762383e+07,1.374914930811910518e+07,1.279835751935518347e+07,1.068939112985115498e+07,7.704227862141726539e+06,4.477394412059720606e+06,3.369455342195217963e+06,6.049328955079612322e+06,9.280584748444434255e+06,1.187590876725647226e+07,1.342926935014918819e+07,1.370340286699561588e+07,1.234867076349988207e+07,9.860108969242006540e+06,6.564293956729424186e+06,3.281888748138914350e+06,3.550927465440020896e+06,6.921175216296958737e+06,1.015729231216042861e+07,1.254202459133474901e+07,1.377031380342653021e+07,1.362531667577143945e+07,1.192846670105778612e+07,9.102176145448824391e+06,5.480574666299891658e+06,2.005572091274635401e+06,3.839672054348486010e+06,7.622599173625459895e+06,1.084171229175642692e+07,1.305203575413091667e+07,1.401320864708366059e+07,1.352205643370440789e+07,1.158414775552929565e+07,8.517834986246367916e+06,4.633907768914072774e+06,6.798715934110161616e+05,4.188833465741177555e+06,8.136329441343039274e+06,1.130658317738286965e+07,1.337606948207124695e+07,1.413966444497438520e+07,1.340328013077958487e+07,1.135758032624799944e+07,8.206175082137297839e+06,4.270530101729461923e+06,6.625695994468389545e+05,4.554604015262924135e+06,8.449716275285480544e+06,1.153477466278855875e+07,1.349647763863677718e+07,1.414048575989837945e+07
1.145244457237175480e+07,1.346315604467419349e+07,1.415600000000000000e+07,1.346315604467419535e+07,1.145244457237175480e+07,8.320688031452248804e+06,4.374444572371756658e+06,0.000000000000000000e+00,4.374444572371754795e+06,8.320688031452249736e+06,1.167159778209747188e+07,1.347733165157202817e+07,1.399794811596681178e+07,1.317857239185356162e+07,1.110588404808139056e+07,8.010377095551579259e+06,4.330573582510149106e+06,2.109451242077235598e+06,5.168903724454062060e+06,8.777908379025798291e+06,1.186197497404505126e+07,1.328255491508443467e+07,1.352881272483682446e+07,1.256948854957128689e+07,1.052992172057605721e+07,7.725664095411403105e+06,4.895515389391228557e+06,4.166960793707234785e+06,6.511550783200290054e+06,9.461135479346048087e+06,1.200669373944266140e+07,1.288914920940783806e+07,1.276381970247975178e+07,1.165090218345773593e+07,9.746490090319538489e+06,7.498775996602937579e+06,5.853389501615394838e+06,6.121865941246157512e+06,8.040448638695467263e+06,1.026636580876130052e+07,1.209341978493622877e+07,1.231901087911808118e+07,1.172903992622398213e+07,1.044543193845998682e+07,8.788632756873290986e+06,7.358093088926840574e+06,6.973830149937002920e+06,7.926030432003380731e+06,9.554333447132773697e+06,1.109739925679948553e+07,1.211495681468898989e+07,1.160675213822608255e+07,1.046305613549401984e+07,8.982760492736259475e+06,7.704227862141725607e+06,7.322578601709973067e+06,8.104050888400457799e+06,9.535029748537806794e+06,1.094085691023041494e+07,1.187590876725647226e+07,1.206953968330741301e+07,1.080158739759618603e+07,9.021125750040391460e+06,7.298903671608489938e+06,6.564293956729422323e+06,7.397198647668424062e+06,9.149756591958675534e+06,1.090924498771377839e+07,1.212923497969183885e+07,1.254202459133475088e+07,1.196090083734512702e+07,9.969800934241294861e+06,7.485719336950043216e+06,5.435323618413233198e+06,5.480574666299889795e+06,7.571604001742073335e+06,1.004964702522438765e+07,1.201483840958388336e+07,1.307094461632820219e+07,1.305203575413091853e+07,1.179812731792751141e+07,9.196512633582560346e+06,5.993522640759048983e+06,3.437907858927764930e+06,4.633907768914069980e+06,7.822820961134963669e+06,1.076180706853437051e+07,1.282458663484748267e+07,1.373219303510996886e+07,1.337606948207125068e+07,1.159527181746471114e+07,8.582646638926390558e+06,4.796721373156802729e+06,1.355839398193459259e+06,4.270530101729457267e+06,8.120468427320470102e+06,1.125746475327928737e+07,1.331855097479829937e+07,1.409092032218997367e+07,1.349647763863677904e+07
8.320688031452249736e+06,1.145244457237175666e+07,1.346315604467419535e+07,1.415600000000000000e+07,1.346315604467419535e+07,1.145244457237175480e+07,8.320688031452249736e+06,4.374444572371754795e+06,0.000000000000000000e+00,4.374444572371755727e+06,8.625134633649202064e+06,1.155713921024862863e+07,1.341623211402174272e+07,1.399794811596681178e+07,1.324076865580249578e+07,1.122494492420453019e+07,8.174647960305918939e+06,4.516309540176765993e+06,2.109451242077235598e+06,5.007432615973797627e+06,8.895978143954209983e+06,1.141629505855737627e+07,1.303895602280046977e+07,1.352881272483682260e+07,1.282200972178358212e+07,1.101153526363553852e+07,8.370217627753682435e+06,5.511620617883214727e+06,4.166960793707235251e+06,5.999033480027206242e+06,9.110750121065059677e+06,1.103486272691942379e+07,1.234061756048380397e+07,1.276381970247975364e+07,1.223040666767698713e+07,1.083450821364370920e+07,8.867025465061238036e+06,6.935524077233010903e+06,6.121865941246158443e+06,7.128077492791609839e+06,9.252913438188860193e+06,1.042664562189054675e+07,1.133841213766645640e+07,1.172903992622398213e+07,1.150241225209945068e+07,1.071335283211488277e+07,9.574831438490742818e+06,8.475420119169194251e+06,7.926030432003381662e+06,8.251475527610347606e+06,9.312078046787558123e+06,9.615080193271549419e+06,1.005701737798730098e+07,1.046305613549401984e+07,1.068939112985115312e+07,1.066196691284198128e+07,1.038954132177918404e+07,9.962366057260766625e+06,9.535029748537808657e+06,9.280584748444436118e+06,9.284041201027205214e+06,8.635092839087340981e+06,8.527985473135022447e+06,9.021125750040389597e+06,9.860108969242004678e+06,1.068638923947791383e+07,1.121728610940910876e+07,1.129892914262223430e+07,1.090924498771378025e+07,1.015729231216043048e+07,9.170785870385110378e+06,7.537295602147150785e+06,6.788966263173041865e+06,7.485719336950040422e+06,9.102176145448822528e+06,1.078373880059901997e+07,1.198255027136766352e+07,1.242184660497376509e+07,1.201483840958388522e+07,1.084171229175642878e+07,8.980482682604243979e+06,6.397315267624715343e+06,4.882780172524486668e+06,5.993522640759047121e+06,8.517834986246366054e+06,1.094272666146081127e+07,1.262801224922654778e+07,1.328724176745504141e+07,1.282458663484748267e+07,1.130658317738287337e+07,8.727474647041160613e+06,5.335188242734743282e+06,2.856363829010058660e+06,4.796721373156799935e+06,8.206175082137295045e+06,1.114556065369767509e+07,1.311213569234947115e+07,1.386483038757860102e+07,1.331855097479829937e+07,1.153477466278856061e+07
4.374444572371757589e+06,8.320688031452251598e+06,1.145244457237175480e+07,1.346315604467419535e+07,1.415600000000000000e+07,1.346315604467419535e+07,1.145244457237175480e+07,8.320688031452249736e+06,4.374444572371755727e+06,0.000000000000000000e+00,4.734517223701043054e+06,8.529347169591471553e+06,1.155713921024862863e+07,1.347733165157203004e+07,1.409259662089620717e+07,1.334079018118785135e+07,1.129790125910923071e+07,8.174647960305918939e+06,4.330573582510149106e+06,1.338303583162216935e+06,5.061002398108278401e+06,8.527985473135024309e+06,1.141629505855737627e+07,1.328255491508443467e+07,1.390695621494999714e+07,1.322038542276065052e+07,1.129892914262223430e+07,8.370217627753682435e+06,4.895515389391229488e+06,2.643653690532034263e+06,5.330758819570275024e+06,8.316636471568870358e+06,1.103486272691942193e+07,1.288914920940783806e+07,1.361277313952694833e+07,1.311393710552150570e+07,1.145538710824608058e+07,8.867025465061238036e+06,5.853389501615396701e+06,3.883908270257376134e+06,5.527294565386822447e+06,7.900504278738694265e+06,1.042664562189054489e+07,1.231901087911808118e+07,1.323277146939196810e+07,1.303231947074063122e+07,1.174624910946603492e+07,9.574831438490742818e+06,6.973830149937004782e+06,5.028528138416444883e+06,5.639755471146165393e+06,7.289835450295542367e+06,9.615080193271549419e+06,1.160675213822608255e+07,1.279835751935518347e+07,1.298404768266340531e+07,1.213468726863673329e+07,1.038954132177918404e+07,8.104050888400459662e+06,6.049328955079615116e+06,5.662298763523381203e+06,6.499666679489331320e+06,8.635092839087340981e+06,1.080158739759618603e+07,1.234867076349988021e+07,1.297423249030946009e+07,1.257563791843324900e+07,1.121728610940911062e+07,9.149756591958679259e+06,6.921175216296961531e+06,5.593782402861747891e+06,5.549454543877109885e+06,7.537295602147148922e+06,9.969800934241294861e+06,1.192846670105778612e+07,1.300391996397371963e+07,1.302289868905696832e+07,1.198255027136766352e+07,1.004964702522438951e+07,7.622599173625464551e+06,5.437707014030291699e+06,4.462596419810929336e+06,6.397315267624714412e+06,9.196512633582558483e+06,1.158414775552929565e+07,1.306995326807122864e+07,1.343419402844438143e+07,1.262801224922654964e+07,1.076180706853437424e+07,8.136329441343044862e+06,5.202396715537232347e+06,3.265854361380608287e+06,5.335188242734741420e+06,8.582646638926390558e+06,1.135758032624799944e+07,1.316538660329302400e+07,1.377412542741829529e+07,1.311213569234947301e+07,1.125746475327928923e+07,8.449716275285486132e+06
