,age,delay,load,tput
0,13.49583523258274,1.5265647879458704,0.1,0.08782435129740519
1,41.05446563143084,176.1972718208844,1.1183673469387756,0.3473053892215569
2,106.57211665034276,249.50530722806528,2.136734693877551,0.3273453093812375
3,166.65018119099312,280.27103056200804,3.1551020408163266,0.38323353293413176
4,134.76322533833863,269.06700505561884,4.173469387755102,0.39520958083832336
5,235.72389300578047,308.4948515474532,5.191836734693878,0.34331337325349304
6,229.58889561151082,295.4510130148584,6.210204081632653,0.38323353293413176
7,229.21891989693174,304.3768976047411,7.228571428571428,0.38922155688622756
8,250.5,305.92243334751834,8.246938775510204,0.3652694610778443
9,250.5,318.2865108402669,9.26530612244898,0.3473053892215569
10,228.6130052585142,301.7414252009427,10.283673469387756,0.40119760479041916
11,249.7133782948866,334.1426950756627,11.30204081632653,0.3652694610778443
12,250.38563069600931,329.0587370568819,12.320408163265306,0.36127744510978044
13,250.5,309.98326954772716,13.338775510204082,0.37524950099800397
14,250.5,331.0628651514894,14.357142857142856,0.35728542914171657
15,250.5,327.50602322985554,15.375510204081632,0.3772455089820359
16,250.5,336.6808738004997,16.39387755102041,0.38323353293413176
17,250.5,305.0756329111921,17.412244897959184,0.34331337325349304
18,250.5,322.1922092454688,18.43061224489796,0.4111776447105788
19,250.5,328.6152018807475,19.448979591836736,0.3812375249500998
20,250.5,336.89863056653263,20.467346938775513,0.41317365269461076
21,250.5,336.5388601761157,21.485714285714288,0.3532934131736527
22,250.5,316.7690976681034,22.50408163265306,0.3532934131736527
23,250.5,326.97414854777753,23.52244897959184,0.4031936127744511
24,250.5,322.1475239346416,24.540816326530614,0.405189620758483
25,250.5,327.8289474561676,25.559183673469388,0.36726546906187624
26,250.5,330.5334240827827,26.577551020408166,0.37524950099800397
27,250.5,345.54122124872305,27.59591836734694,0.33532934131736525
28,250.5,322.5037193812608,28.614285714285714,0.4091816367265469
29,250.5,316.38287955734427,29.63265306122449,0.40718562874251496
30,250.5,327.6016127805003,30.651020408163266,0.35728542914171657
31,250.5,320.55413107710746,31.669387755102044,0.4151696606786427
32,250.5,324.75121709774453,32.68775510204082,0.3872255489021956
33,250.5,343.96330727811517,33.70612244897959,0.34331337325349304
34,250.5,325.00678071626515,34.724489795918366,0.38323353293413176
35,250.5,339.8626872153134,35.74285714285715,0.36726546906187624
36,250.5,316.7254706834328,36.76122448979592,0.4291417165668663
37,250.5,331.02070377479953,37.779591836734696,0.36127744510978044
38,250.5,342.29584471469275,38.79795918367347,0.40119760479041916
39,250.5,327.64706449591415,39.816326530612244,0.34331337325349304
40,250.5,336.8706830414325,40.834693877551025,0.40119760479041916
41,250.5,314.1177674057331,41.8530612244898,0.37924151696606784
42,250.5,329.5386381269254,42.871428571428574,0.40718562874251496
43,250.5,320.4040463178067,43.88979591836735,0.40119760479041916
44,250.5,327.6081008952146,44.90816326530612,0.3772455089820359
45,250.5,334.48008919963587,45.926530612244896,0.41916167664670656
46,250.5,332.5392596724382,46.94489795918368,0.39520958083832336
47,250.5,326.0597577851066,47.96326530612245,0.36127744510978044
48,250.5,340.14026298802304,48.981632653061226,0.35728542914171657
49,250.5,339.86823236044444,50.0,0.4031936127744511
