,age,delay,load,tput
0,10.64463236621927,1.5971374084960732,0.1,0.0932297447280799
1,5.710253461269535,31.719453601734468,0.3689189189189189,0.34850166481687017
2,11.969546831762973,114.8821391902857,0.6378378378378378,0.4894561598224195
3,32.11169944119674,211.74956520073746,0.9067567567567566,0.5516093229744728
4,39.9673238599208,227.41353034150526,1.1756756756756757,0.6226415094339622
5,57.58539300387159,264.4326775134661,1.4445945945945946,0.6659267480577137
6,179.70608719903578,335.5289776106319,1.7135135135135133,0.6392896781354052
7,106.83701012824636,328.4258353593805,1.9824324324324323,0.6925638179800222
8,181.22502666631306,322.77465443757745,2.2513513513513512,0.704772475027747
9,227.5932563849847,371.3783773799697,2.52027027027027,0.7081021087680355
10,214.18906848269154,381.4633117054134,2.789189189189189,0.6748057713651499
11,305.020762740419,418.2070181951416,3.058108108108108,0.6714761376248612
12,322.1249180895529,416.91561199408375,3.3270270270270266,0.6692563817980022
13,306.22113577133536,428.74043356353457,3.5959459459459455,0.7291897891231964
14,192.07609461028795,422.8080713824544,3.8648648648648645,0.6992230854605993
15,278.17060464884383,410.62587482832805,4.133783783783783,0.7336293007769146
16,278.1368266202773,416.984295134803,4.402702702702702,0.730299667036626
17,346.3318530960326,446.51820749585164,4.671621621621621,0.6703662597114317
18,330.0219455559047,454.03822405436773,4.94054054054054,0.7125416204217536
19,350.95255361584844,429.7673176771312,5.209459459459459,0.7258601553829079
20,374.16132387656626,457.06146330059465,5.478378378378378,0.7180910099889012
21,364.1403603810709,466.66424805518153,5.747297297297297,0.6881243063263041
22,352.30978451541523,464.5567006885954,6.016216216216216,0.6936736958934517
23,390.3196917119066,468.91658078233,6.2851351351351346,0.7203107658157603
24,330.1829329188575,472.4628433353813,6.554054054054053,0.6792452830188679
25,380.80214620359305,469.7585390255549,6.822972972972972,0.732519422863485
26,337.65067543359254,493.0334724149781,7.0918918918918905,0.7236403995560489
27,329.6675371071295,469.20398949579055,7.3608108108108095,0.7069922308546059
28,394.6816710334459,499.236346945867,7.629729729729728,0.7058823529411765
29,363.78177441100956,476.6942022455066,7.898648648648647,0.7347391786903441
30,367.65040006508195,468.30960361858627,8.167567567567566,0.7158712541620422
31,417.57924985938155,479.1433280340314,8.436486486486485,0.7214206437291898
32,411.9984283637158,476.2525070373488,8.705405405405404,0.7158712541620422
33,429.54608967170645,482.13004754040446,8.974324324324323,0.7169811320754716
34,439.2593260439973,485.3526791691259,9.243243243243242,0.732519422863485
35,429.6375839859507,490.67945134384,9.512162162162161,0.7524972253052165
36,425.0522299055469,507.78758132562444,9.78108108108108,0.7103218645948945
37,399.76402426427745,492.3327192256503,10.049999999999999,0.7347391786903441
38,391.33991967207436,461.8816512033098,10.318918918918918,0.6958934517203108
39,445.19079842698216,502.96095137128816,10.587837837837837,0.7147613762486127
40,384.9677773646957,482.24422895422566,10.856756756756756,0.7203107658157603
41,447.84221725356997,500.7838825520568,11.125675675675675,0.7014428412874584
42,387.75910493007103,477.08409592126264,11.394594594594594,0.732519422863485
43,427.89840080031576,492.37581651559617,11.663513513513513,0.7258601553829079
44,450.5,514.739928382986,11.932432432432432,0.6970033296337403
45,437.6798718878782,496.9618467591768,12.20135135135135,0.7347391786903441
46,435.4291411916886,491.1775800092565,12.47027027027027,0.7480577136514983
47,435.37370413807895,490.31304148167715,12.739189189189188,0.7358490566037735
48,450.5,503.9356674735059,13.008108108108106,0.6648168701442841
49,450.5,517.0387364784649,13.277027027027025,0.6847946725860156
50,447.9735347956706,506.4043385119292,13.545945945945943,0.7236403995560489
51,450.36130082485516,516.2197214876043,13.814864864864862,0.7569367369589345
52,450.4002218368674,504.71020742520534,14.083783783783781,0.7613762486126526
53,449.07088576205905,505.74248284327945,14.3527027027027,0.7036625971143174
54,450.5,514.2820677234199,14.62162162162162,0.6914539400665927
55,446.9713082043045,505.0286832236372,14.890540540540538,0.758046614872364
56,450.5,516.7153667784635,15.159459459459457,0.7081021087680355
57,442.1985029226782,505.1375383115168,15.428378378378376,0.753607103218646
58,450.5,510.69612823576256,15.697297297297295,0.7458379578246392
59,450.5,516.8071770419109,15.966216216216214,0.7203107658157603
60,450.5,515.0750536662775,16.235135135135135,0.7125416204217536
61,444.1520805519912,489.9931472585257,16.504054054054055,0.7214206437291898
62,447.67105194140976,519.1241432941208,16.772972972972973,0.7180910099889012
63,450.5,514.8202759027257,17.041891891891893,0.7524972253052165
64,441.85912594708407,509.120324130936,17.31081081081081,0.6781354051054383
65,450.4984933529916,493.3114436515305,17.579729729729728,0.6936736958934517
66,450.5,525.6236027504146,17.84864864864865,0.6659267480577137
67,450.5,529.3610898690948,18.117567567567566,0.7180910099889012
68,437.3940872628378,496.2280151563212,18.386486486486486,0.7380688124306326
69,450.5,496.93155304867196,18.655405405405403,0.7269700332963374
70,450.5,505.4273914763406,18.924324324324324,0.6892341842397336
71,450.24922014479876,516.1426603718157,19.19324324324324,0.7180910099889012
72,450.5,499.93117302306496,19.462162162162162,0.7480577136514983
73,447.5818050471422,497.7179595071799,19.73108108108108,0.7081021087680355
74,450.5,518.0470674731371,20.0,0.7602663706992231
