i,timestamp,t_time,collisions
1,566.1581538654602,578,0
9,570.266907221439,579,0
5,594.9582667547783,595,0
3,589.8932508198399,600,0
2,600.6881200468273,603,0
3,596.1954961961635,608,0
8,609.1138246611546,624,0
3,620.9050751656877,630,0
8,613.7354814928103,634,0
0,343.97530213682836,637,4
3,635.2444214773824,644,0
5,637.3744523827669,651,0
0,435.0304661855596,652,0
0,440.1781512517881,660,0
7,657.2676284072594,662,0
2,657.27437014392,666,0
1,664.154910754303,675,0
0,440.2229648649359,676,0
9,666.2419072123398,678,0
5,669.3281824963151,679,0
2,676.5594206956391,682,0
0,444.1730666069181,685,0
0,467.352300158215,686,0
1,683.024664188194,688,0
5,675.9612204364889,690,1
6,681.5797236165101,693,0
5,695.0859778267647,700,0
3,692.0054267628306,701,0
4,702.7319663930518,709,0
6,705.6725354065604,711,0
7,696.9408040751481,713,1
7,703.3255365127078,721,0
3,720.5897369071544,722,0
5,697.3216661416993,729,1
8,701.2640211228835,730,1
5,706.2763889666437,731,0
6,719.0836691370338,732,0
7,714.9469042249222,733,0
0,518.7784150743058,741,2
8,716.4664199540248,743,0
0,578.5661282360439,771,1
0,671.0133108347952,772,0
9,766.9523122725386,777,0
8,723.7365778946497,781,1
0,698.1675888465753,782,0
8,751.5162386172773,786,0
0,705.291731673477,790,0
4,746.7504483742326,799,2
8,760.925673272862,800,0
3,792.7397055207765,802,0
8,763.5500634861041,812,0
4,758.7408277504649,813,0
1,806.9326448024954,814,0
2,736.3574264433266,817,2
2,773.3309265053451,826,0
8,779.299263634153,828,0
8,810.8154940337979,829,0
7,821.0662652862077,836,0
2,788.9264745076082,837,0
4,823.9635712757809,838,0
9,826.930917400777,840,0
8,842.6011436378569,853,0
7,841.36636603604,855,0
1,854.798081601486,860,0
7,857.7747845932428,870,0
6,864.2749019914456,875,0
7,857.9446256169997,886,0
5,891.3559305720919,896,0
1,894.9355321834139,908,0
0,906.0231719093824,918,0
0,907.6844012126893,928,0
9,931.7234502377624,941,0
0,935.8584384245107,947,0
1,938.870545505493,953,0
9,945.6626187138052,954,0
0,938.8478993493726,959,0
8,946.3471236327465,960,1
7,953.3366469000281,969,0
2,953.1404519563137,975,1
8,971.7844475128009,981,0
8,988.9739683553618,989,0
0,969.3374075090748,995,1
7,977.605388440027,999,1
7,978.1628628511319,1001,0
6,989.8964942551515,1004,0
5,990.1703734989231,1006,0
2,1010.7736277278782,1013,0
5,997.7851321961504,1016,0
2,1011.4067740575837,1027,0
6,1023.019739774942,1030,0
4,1033.6635065554442,1046,0
6,1059.1782192367627,1065,0
3,1050.1740075292396,1066,0
8,1062.8808629287423,1071,0
2,1050.2976995449617,1072,1
7,1070.619129661358,1076,0
2,1073.0273171572949,1077,0
6,1064.4379864215045,1079,0
1,1080.6366658511215,1083,0
4,1044.6405217569152,1090,2
9,1054.4474438740501,1099,2
5,1109.241368982345,1115,0
0,1097.4736511546478,1125,1
5,1114.5976647486036,1126,0
8,1118.9513954584809,1133,0
6,1125.1618618741645,1137,0
0,1101.945341652811,1141,0
3,1066.7190752099352,1143,2
6,1142.9811422448327,1152,0
9,1141.543518630109,1153,0
8,1154.3558294323298,1160,0
6,1149.3672615009707,1164,0
4,1155.2762263914622,1165,1
0,1163.463567033153,1176,0
0,1170.6394855383621,1178,0
4,1174.775027112255,1182,0
3,1180.8094798615966,1186,0
6,1181.815762898495,1190,0
4,1176.8999284416132,1192,0
0,1213.6740187280668,1220,0
6,1189.5924789677604,1227,1
5,1225.5379510882228,1230,0
6,1205.8551721476365,1232,0
9,1195.0075780829218,1233,1
9,1207.4699968827374,1235,0
9,1209.6328679272272,1238,0
9,1213.7208002839964,1254,0
7,1252.2289662749731,1255,0
8,1256.0131802426283,1264,0
2,1106.2159460096236,1266,3
1,1263.330618217233,1267,0
9,1222.3924567841223,1269,0
3,1262.3648488889462,1272,0
2,1106.3726750480432,1275,0
9,1255.6933049821778,1278,0
2,1149.0206884145375,1290,0
8,1288.0169348644886,1299,0
6,1288.4181594960742,1301,0
7,1294.9147492516831,1308,0
5,1315.521890656568,1319,0
7,1304.5956485030906,1320,0
1,1331.6509685210528,1333,0
7,1330.7251230818542,1343,0
1,1339.3698930468654,1346,0
4,1340.3048443658365,1347,0
8,1349.010782368224,1351,0
6,1369.5868074988384,1372,0
1,1359.620014189321,1373,0
7,1366.110312050834,1377,0
0,1370.8016637289409,1386,0
7,1382.7984145309383,1389,0
7,1386.2283140270247,1391,0
3,1385.2515505170854,1398,0
9,1407.852264063374,1417,0
5,1407.26904808608,1418,0
3,1412.9862712827364,1423,0
0,1428.9958812897619,1430,0
7,1422.331233808247,1432,0
9,1428.9315563433156,1435,0
1,1422.7799430494283,1437,0
9,1450.2453726115116,1455,0
7,1441.1900175981675,1457,0
6,1442.3321840929125,1458,0
6,1453.6590692684044,1459,0
3,1460.6489287646516,1462,0
2,1466.8393468324518,1467,0
6,1480.5473747200404,1481,0
7,1483.0754305220814,1484,0
4,1484.4326397251434,1485,0
1,1474.4770242624897,1487,0
6,1485.1964538647703,1491,0
7,1485.752065248079,1500,0
4,1501.4239556440332,1502,0
9,1500.971407162269,1507,0
9,1504.1152644985632,1510,0
8,1502.3689492522096,1514,0
9,1510.793919152464,1518,0
6,1511.8964967635034,1522,0
7,1514.105776134563,1527,0
9,1516.9789088692705,1531,0
2,1522.9635666380827,1535,0
6,1523.4760707513537,1538,0
4,1524.8447398390788,1540,0
9,1527.5034255358926,1544,0
0,1544.6966124948,1554,0
9,1538.577063032398,1557,0
8,1550.937811782393,1558,0
5,1557.6505047426572,1563,0
4,1553.5166790253895,1569,0
8,1556.633449521445,1571,0
1,1581.9238264225062,1590,0
0,1586.420087522613,1595,0
7,1588.8856962497582,1598,0
7,1596.525762329572,1599,0
8,1585.499071907392,1601,0
5,1601.2004350426982,1604,0
6,1602.8935189372153,1610,0
7,1599.5299399910182,1611,0
5,1602.612533497227,1614,0
4,1594.2978602579212,1615,1
1,1613.822950423771,1619,0
5,1609.5145226109348,1620,0
0,1594.8520418449684,1633,1
6,1629.629016703366,1636,0
5,1631.3487808258246,1647,0
9,1645.392354173487,1648,0
2,1638.8994513475598,1649,0
7,1650.422621387871,1659,0
0,1661.7557065912242,1662,0
8,1669.2994976614946,1670,0
2,1672.1575998191684,1678,0
0,1679.2587299823551,1682,0
1,1671.833012855377,1684,0
6,1681.8055946170534,1691,0
1,1672.6092031725314,1695,0
0,1692.639928805761,1696,0
3,1720.9411992214104,1733,0
6,1730.3488904780497,1734,0
8,1736.4022857235689,1740,0
1,1729.7325080500611,1742,0
5,1742.0941024878064,1745,0
2,1742.9421727461342,1746,0
1,1732.9311927123201,1747,0
7,1737.4648392306779,1753,0
1,1744.6080691302836,1761,0
0,1763.3759063674067,1776,0
3,1772.9088392113788,1782,0
4,1773.658524342742,1789,0
8,1786.6661201598938,1791,0
6,1783.471871289254,1795,0
0,1775.4427375462233,1797,1
5,1791.5959363749193,1799,0
4,1802.512501250454,1805,0
7,1770.3754363657808,1808,1
4,1803.257540541087,1812,0
5,1819.4903620414266,1821,0
4,1823.4460300075684,1824,0
6,1830.0189865460343,1831,0
3,1822.599726718851,1833,0
0,1837.5876481561627,1850,0
3,1828.964696470308,1854,1
4,1845.7835443409185,1859,0
4,1849.3039639213882,1864,0
5,1853.9673380646755,1865,0
6,1867.3873464367919,1868,0
9,1840.0139567288982,1871,1
2,1856.8465622913095,1872,0
0,1851.3379940259229,1880,1
7,1871.3132912115207,1883,0
7,1875.7350889059692,1889,0
8,1856.2213833573364,1894,1
0,1862.934199818199,1896,0
7,1877.4696959507078,1897,0
0,1877.6831938997689,1898,0
5,1895.91031967344,1908,0
0,1895.2568759072537,1909,0
5,1902.5683586071334,1917,0
0,1925.6986155644656,1930,0
3,1925.0173786890743,1939,0
0,1942.26489748419,1948,0
5,1945.350534805112,1950,1
2,1937.0072647960608,1953,0
3,1931.950412827706,1955,0
9,1948.403487809832,1958,0
8,1955.0538675521454,1968,0
2,1951.6265140131088,1972,1
7,1962.1925576159047,1978,0
5,1968.4525374976809,1983,0
2,1976.9084988706088,1984,0
4,1974.9861193331135,1987,0
8,1988.6030496431335,1993,0
8,1990.426888308271,1995,0
2,1993.3781098012096,1997,0
2,2006.2851603520667,2014,0
0,2002.0846602104034,2026,1
0,2004.6457554037634,2032,0
8,2026.4965226339464,2036,0
0,2023.2761747882355,2041,0
2,2037.303934998116,2042,0
8,2043.073662136189,2051,0
8,2055.900656876925,2066,1
5,2047.5271664429947,2070,2
9,2062.825177377225,2075,0
6,2071.9324988223634,2078,0
8,2061.6265339774036,2079,0
2,2069.9546388465283,2082,0
8,2065.103793300857,2089,1
4,2087.787041309052,2093,0
5,2050.0466516267993,2099,1
3,2084.5953380675687,2102,1
8,2078.9928798962937,2105,0
7,2100.7990891437053,2107,0
0,2040.413912374702,2120,2
1,1933.7271348744384,2122,3
0,2091.66215646222,2123,0
1,1957.5388953938038,2125,0
7,2118.1163698735113,2126,0
3,2113.7815303990956,2128,0
8,2123.999445227289,2129,0
5,2122.198102779105,2132,0
1,1976.552965542389,2133,0
1,2003.6024793996628,2138,0
0,2108.545827556603,2139,0
5,2126.980191385371,2146,0
9,2140.9070120160573,2149,0
7,2149.8069884890992,2152,0
1,2040.001263616245,2153,0
0,2153.1152251091767,2157,0
3,2149.0404178600497,2158,0
1,2104.323697323731,2161,0
2,2164.4347686085307,2166,0
9,2167.4240008109728,2178,0
7,2180.1245186565684,2183,0
1,2187.305987210695,2188,0
9,2182.096631288508,2196,0
7,2193.834090813317,2202,0
9,2190.333546611964,2208,0
4,2194.2118717730646,2210,1
4,2194.569611270661,2211,0
8,2212.429451289429,2214,0
9,2197.8401267289723,2217,0
2,2186.5936356469088,2221,1
7,2221.007533660538,2226,0
2,2210.1445342812876,2228,0
0,2235.3071833192685,2251,0
6,2249.9258850505344,2263,0
9,2256.229644342543,2272,0
9,2268.74188468141,2278,0
4,2272.4433154379553,2287,0
8,2282.8975717245917,2294,0
9,2292.840063364511,2297,0
0,2286.702111788962,2299,0
1,2284.772408909666,2300,0
2,2292.8643734368497,2306,0
1,2308.6038351733905,2309,0
0,2300.900724832753,2310,0
6,2299.9490138939555,2315,0
7,2317.2206645035067,2326,0
4,2335.4084719683187,2339,0
8,2335.3812032596393,2352,1
0,2346.829586310241,2360,0
2,2332.357884343074,2361,1
7,2353.58876376502,2363,0
1,2367.8418291400126,2375,0
4,2369.3409112726044,2376,1
4,2379.2376035978446,2383,0
3,2378.3078689375034,2384,0
7,2383.6764917440414,2390,0
5,2391.5445736434654,2399,0
3,2383.340985420881,2402,1
5,2393.436138473975,2413,1
2,2417.8392503580044,2428,0
0,2353.7998042118875,2432,2
3,2432.868897967058,2436,0
0,2358.2048706457067,2438,0
0,2382.656812175047,2449,1
3,2432.9499362969477,2450,0
6,2449.0652599494065,2457,0
0,2400.9935066637813,2462,0
9,2451.621200763329,2465,0
0,2452.4838691392165,2473,0
2,2443.005631811036,2474,1
7,2442.1810876207173,2479,1
2,2472.337496449078,2483,0
7,2476.479135683058,2484,0
8,2472.2475091828433,2485,1
9,2485.3010051073484,2489,0
1,2397.4416858431923,2492,3
3,2484.7660473886135,2495,0
3,2488.454863116624,2497,0
1,2497.394380311643,2505,0
6,2511.5884351313457,2519,0
7,2518.6682898702934,2558,1
0,2524.2216597430884,2560,2
4,2552.327926300356,2561,0
0,2533.960023798808,2571,0
7,2527.698529504181,2572,0
8,2536.7779265369886,2575,2
0,2535.5384363998514,2581,0
8,2557.4904410723234,2586,0
8,2561.278556965382,2589,0
7,2577.311348307648,2593,0
5,2565.795844995266,2595,1
0,2594.8250957518917,2600,0
6,2589.923819734703,2601,0
5,2599.6282988518738,2607,0
2,2607.2387344340623,2616,0
5,2606.071293015956,2623,0
9,2621.9084253061624,2627,0
5,2611.10549133165,2630,0
8,2614.165582642378,2633,1
8,2624.114325772345,2636,0
4,2633.1458985573136,2637,0
7,2605.021701017279,2638,1
5,2631.9435719438825,2643,0
0,2626.032029999566,2645,1
0,2643.9601481738973,2646,0
9,2645.833534319051,2656,0
1,2624.0489392179184,2658,1
2,2649.977334565957,2663,0
4,2664.3004328147917,2668,0
1,2676.958643389206,2678,0
4,2667.9861338266364,2683,0
6,2684.062703326221,2685,0
5,2679.155657612888,2692,0
4,2677.085693494063,2697,0
1,2689.1406058042717,2698,0
4,2688.8074426512735,2710,0
1,2695.905585111419,2713,0
2,2710.765478011342,2720,1
8,2718.1510360734424,2722,0
4,2710.6925926446393,2723,0
6,2715.1209764437017,2724,1
3,2703.385613726239,2725,1
2,2714.8847109841568,2728,0
2,2721.342191639797,2733,0
3,2728.2691093165236,2740,0
5,2714.532196373827,2741,1
9,2733.086204260281,2745,0
9,2738.4291257500972,2748,0
4,2736.98366601855,2749,0
6,2745.6194834271814,2753,0
3,2745.3399932722696,2757,0
2,2746.0850193854003,2759,0
1,2759.5569555437,2762,0
8,2756.829833226406,2763,0
5,2779.457267206435,2785,0
0,2778.4915208299376,2790,0
5,2779.639182544426,2797,0
6,2793.6371610101423,2802,0
2,2797.5114150354584,2803,0
8,2789.4324361903327,2804,0
3,2800.0026456927853,2805,0
5,2784.25542291069,2808,1
4,2799.1773627584175,2810,1
2,2804.7258062279516,2813,1
8,2808.989162185548,2823,0
0,2820.2985969270767,2828,0
5,2801.957923589958,2833,1
3,2847.1914247321347,2849,0
4,2844.838404287079,2853,0
3,2855.987098421973,2856,0
0,2853.5257545251993,2857,0
4,2858.2424324007775,2868,0
7,2871.7801663259092,2874,0
1,2870.5338839661686,2876,0
8,2874.024687081772,2877,0
6,2868.130484890693,2880,0
6,2878.89607358363,2890,0
8,2891.515130772581,2900,0
3,2899.4917781216855,2910,0
7,2908.033008851319,2914,0
9,2914.0312359336363,2929,0
1,2938.7648582590728,2939,0
1,2945.4126593924484,2947,0
5,2941.4286225035908,2954,1
6,2954.2654871072814,2955,0
2,2944.5353474740737,2959,0
9,2949.361118250985,2960,0
1,2951.277431236092,2961,0
7,2940.814862772755,2966,1
1,2952.000913183365,2973,0
0,2971.5612507194405,2979,0
0,2980.0210574808502,2987,0
2,2990.2588535644727,2993,0
6,2999.0812570314824,3001,0
5,3005.195110400399,3027,1
2,3026.813942976754,3028,0
4,3011.486698380489,3034,1
4,3027.3786846511084,3042,0
1,3032.483524571849,3046,0
2,3041.570863010102,3050,0
1,3040.6230239833303,3051,0
3,3009.1579665701192,3056,2
0,3056.460014972105,3066,0
2,3062.3476986659716,3067,0
7,3016.6790161847375,3074,2
0,3064.9890736891243,3081,0
3,3077.624074493463,3085,0
7,3022.162708602814,3086,1
3,3088.0999547982237,3096,0
0,3116.5714645485045,3121,0
7,3093.626537015812,3127,1
3,3122.69148103454,3130,0
5,3119.8172791708494,3144,1
7,3134.7811349869025,3149,0
6,3127.6481360176967,3157,1
2,3142.5616577797146,3158,0
5,3147.3090729796545,3160,0
9,3072.6352710694678,3161,2
0,3166.5826041097444,3167,0
6,3152.335149003715,3173,0
0,3187.281149268589,3196,0
6,3201.234730658849,3208,0
6,3204.219313007721,3216,0
6,3206.8824085099914,3220,0
5,3219.109078582302,3221,0
7,3228.9378997649737,3229,0
9,3224.0265803298944,3230,0
5,3222.545587690354,3232,0
8,3238.4777686347657,3241,0
7,3232.1333810050887,3247,0
0,3241.305828603554,3251,0
6,3237.4816500936754,3253,0
7,3246.3700672105274,3254,0
1,3255.7729763263906,3256,0
6,3256.1280855888685,3257,0
9,3248.516248461428,3258,0
8,3245.7476975276522,3260,0
3,3255.111054353531,3261,0
3,3267.68664645865,3278,1
7,3273.341940228379,3286,0
8,3277.026209876471,3289,0
3,3282.013013288576,3291,1
9,3291.0251691374774,3292,0
0,3281.088419688868,3297,1
8,3295.5736721534636,3298,0
2,3261.5514447168703,3300,1
5,3295.1022887777817,3304,0
4,3291.938071762314,3307,0
9,3307.5667720604392,3309,0
6,3304.769114348932,3318,0
5,3313.3840841350625,3326,0
0,3321.960440911954,3327,0
6,3324.5136606197516,3336,0
0,3334.0506522853398,3345,0
8,3322.664076339464,3346,1
3,3333.2085435500458,3348,0
3,3339.4627578156765,3350,0
1,3319.0005302216337,3353,1
0,3337.0197819596137,3354,0
8,3342.549694660587,3356,0
7,3357.557871229303,3361,0
6,3356.7204201658255,3365,0
0,3341.5252972674134,3366,0
2,3352.8500476256454,3367,1
0,3351.815250459331,3378,1
9,3355.842090903183,3380,1
0,3352.4596758887224,3381,0
8,3373.8873839173607,3382,0
1,3351.233947093781,3386,1
7,3385.5435330022137,3387,0
1,3360.446895655221,3393,0
7,3391.193813770119,3399,0
9,3356.4775078231846,3409,1
4,3397.402760119166,3411,1
1,3397.082741098391,3412,0
4,3405.442730168728,3416,0
0,3357.572177948324,3417,1
3,3349.606953551485,3420,2
0,3370.7744688540756,3422,0
9,3410.151929980678,3423,0
3,3357.832456655047,3426,0
6,3396.7033188614205,3431,1
0,3382.7346222420747,3436,1
3,3396.730253004925,3446,1
0,3417.491571142138,3450,0
3,3445.533768230419,3452,0
1,3431.2063327229826,3455,1
5,3442.994006293583,3456,0
9,3415.4002072749004,3459,1
1,3432.626041005566,3460,0
9,3450.507101365492,3461,0
8,3451.312879566958,3466,0
3,3474.968719067613,3476,0
4,3470.257034487367,3477,1
6,3486.338604767739,3487,0
1,3482.2171256543347,3491,0
8,3452.0880491691146,3492,1
6,3498.4416394323157,3501,0
2,3487.259290524944,3503,0
4,3502.406811833477,3507,0
3,3505.498607426816,3517,0
5,3505.9294825108823,3520,0
8,3511.171915661888,3521,0
5,3522.8942178894877,3523,0
1,3511.566555219941,3527,0
7,3525.032135250461,3532,0
4,3533.711046785863,3536,0
3,3533.7732156920233,3540,1
4,3535.708939440376,3545,0
3,3545.7339286639426,3550,0
3,3554.6418357251496,3567,0
0,3527.8021603457228,3587,2
6,3575.314916847917,3595,1
2,3584.838108635851,3597,0
8,3559.7657853296287,3603,2
3,3559.698085855605,3605,1
9,3602.7147467433488,3608,0
5,3569.916600583576,3609,1
8,3589.071225824562,3610,0
6,3608.4292752011247,3624,0
9,3607.26666670702,3626,1
2,3616.4984625026996,3628,1
5,3604.7170319288134,3632,1
5,3607.8438688097112,3636,0
9,3630.1202733322534,3645,0
8,3600.120914679522,3646,1
3,3577.9163374617565,3649,2
3,3640.792119717311,3651,0
6,3639.5563511302366,3653,0
4,3649.6150210676733,3654,0
9,3645.91245187059,3655,0
9,3646.909041958446,3659,0
3,3644.665036576684,3660,0
3,3650.5656507604085,3663,0
9,3664.306612707111,3669,0
7,3668.239444875885,3674,0
0,3677.1071004521955,3680,0
7,3670.517268163381,3682,0
1,3610.816533896363,3694,2
9,3691.2996231609295,3696,0
4,3692.499276897861,3698,0
3,3698.218920803588,3699,0
7,3693.3493878573513,3702,0
8,3696.9377275276643,3703,0
6,3696.485528506123,3705,0
1,3664.527453888843,3707,0
1,3688.543121581772,3709,0
5,3694.8397275638026,3710,0
1,3704.0010279567327,3716,0
3,3717.700791253616,3719,0
4,3717.601007346232,3723,0
9,3729.4851784650614,3730,0
0,3721.95320075649,3735,0
8,3733.639564458018,3742,0
2,3741.148112679731,3751,0
8,3752.4544639827677,3753,0
6,3746.729181160395,3760,0
1,3752.038311905021,3766,0
7,3767.21861163509,3769,0
1,3756.8903408462816,3774,0
6,3769.3879493090544,3783,0
1,3769.1045605447166,3790,0
8,3796.365619583738,3799,0
4,3796.191348582174,3805,0
9,3799.097333901323,3811,0
1,3823.301626277556,3825,0
9,3813.199034288227,3827,1
0,3816.174745211254,3834,1
7,3810.269267570904,3837,1
0,3833.493835017788,3839,1
2,3816.8197291679276,3841,1
8,3829.2121782377285,3843,0
5,3837.1228450729645,3845,0
7,3835.7157901894407,3847,1
7,3837.403377003235,3849,0
2,3825.0856275422984,3855,0
2,3837.2624364218627,3856,0
7,3846.1984653750023,3860,0
9,3864.7948142064056,3866,0
5,3871.558437339506,3883,0
0,3890.065781154693,3892,0
7,3885.2050522029463,3895,0
2,3862.2683146763593,3896,1
8,3857.374997032493,3898,1
1,3888.0424025985735,3899,0
2,3895.552151613968,3903,0
9,3898.215647823626,3904,0
8,3868.757098480878,3908,0
8,3892.5148745311612,3913,0
1,3901.5919126891436,3915,0
8,3902.3097067621866,3917,0
2,3904.5769246269033,3919,0
5,3912.084868610922,3920,0
0,3908.0693126060683,3921,0
0,3916.5231699488777,3924,0
8,3925.7035602948667,3928,0
2,3919.5859794187654,3935,0
2,3932.072410578734,3939,0
8,3932.9696264482423,3943,0
7,3939.2239619899487,3955,0
8,3951.437756402127,3959,0
5,3971.540208080701,3974,0
0,3979.527509386785,3985,0
9,3990.0658925526222,3993,0
8,3983.4372563312477,3994,0
7,3995.9834990757818,4002,0
1,3992.474856219161,4008,0
9,4006.790898378447,4013,0
9,4010.64550087011,4016,0
2,4008.576343226556,4022,0
8,4024.098145493,4025,0
2,4033.8996630425077,4039,0
5,4043.879204755767,4044,0
0,4043.8986209472696,4047,0
6,4045.0952565193793,4057,0
1,4046.7636674991727,4060,0
8,4056.6490061870104,4061,0
0,4057.7806460365005,4071,0
7,4069.7308856110812,4084,0
9,4082.1113964385236,4087,0
4,4084.344927143059,4089,0
3,4086.8678155459065,4093,0
6,4104.917122596985,4116,0
6,4113.301596994813,4119,0
7,4118.818153308806,4121,0
5,4118.415505635607,4125,0
3,4116.371245087172,4132,0
9,4133.312929647811,4144,0
2,4142.999996201389,4148,0
4,4165.656463859164,4181,0
6,4175.7100824252575,4188,0
1,4189.207810416362,4195,1
5,4183.39311319831,4196,0
3,4194.8714759465565,4200,0
9,4193.997747529688,4208,0
6,4197.754366257924,4209,0
5,4200.94430446186,4210,0
6,4211.2494193067705,4213,0
0,4176.130552503371,4220,1
9,4217.570196490967,4221,0
8,4204.112214972192,4230,1
3,4219.512419731471,4234,0
1,4231.544250777873,4242,0
1,4231.856823657352,4244,0
8,4216.848512850312,4246,0
1,4253.494645608172,4254,0
2,4245.010816785748,4255,0
8,4220.729910699682,4256,1
9,4241.833766753861,4264,1
8,4253.290042798539,4269,0
7,4257.986895786364,4273,0
9,4245.912777989308,4278,0
8,4261.1115627662275,4280,1
7,4261.936947289317,4285,0
7,4295.7338066296625,4301,0
4,4216.193645681457,4303,2
5,4301.045438218331,4316,0
4,4223.149671163368,4319,0
4,4241.991924730221,4328,0
4,4285.899986205647,4332,0
6,4331.081027982604,4333,0
2,4322.2113849099715,4336,0
9,4326.3274359935895,4337,0
2,4325.083506654792,4338,0
3,4235.577650149902,4339,2
3,4251.750754542054,4343,0
2,4341.81360957862,4347,0
5,4336.491395864559,4351,0
2,4344.98791583087,4352,0
9,4345.65261523113,4355,0
3,4253.602149553573,4357,0
6,4359.592509886559,4367,0
3,4296.783244790707,4371,0
8,4362.960944846211,4375,0
2,4367.44322226923,4379,0
3,4340.7115010421,4382,0
6,4379.684189043079,4383,0
4,4379.742987211373,4389,0
2,4387.643722290991,4391,0
6,4390.945934694962,4397,0
9,4400.641443404686,4401,0
1,4389.089323895414,4405,0
2,4398.225230028867,4406,0
4,4398.07918475231,4411,0
5,4392.7727267316495,4412,1
8,4381.650912008114,4417,1
3,4418.446586346649,4426,0
3,4425.763461448823,4435,0
8,4423.22253436197,4438,0
5,4430.439077652768,4439,0
6,4435.83865308455,4443,0
3,4441.13530124745,4457,0
3,4452.79076700791,4466,2
6,4453.866532590207,4478,1
3,4460.4835399111025,4479,0
7,4476.740699963115,4487,1
1,4450.083305481423,4495,2
5,4485.210154982486,4499,0
2,4479.388942057618,4504,1
4,4450.700818087237,4511,2
5,4515.412215943565,4521,0
1,4491.3605913898355,4524,1
1,4514.816958722756,4529,0
9,4522.062654006765,4534,0
5,4520.730380414761,4536,0
0,4481.431834281267,4537,2
8,4530.008382937005,4539,0
2,4525.8923902900815,4545,1
2,4535.213555420697,4546,0
7,4550.284004101558,4553,0
7,4551.288849579268,4554,0
8,4551.355183352563,4565,0
0,4524.680200724143,4567,1
3,4563.100200495817,4570,0
5,4568.185298748889,4572,0
9,4568.753691410536,4574,0
7,4571.219059734617,4576,0
0,4570.847200553544,4578,0
8,4567.723879622259,4583,0
4,4509.387481602191,4589,2
9,4573.917485751219,4590,0
6,4507.895236502995,4592,2
3,4586.439408888129,4603,1
4,4553.526062867028,4604,0
3,4591.567798360587,4613,0
4,4590.159517920754,4616,0
3,4595.780634025462,4619,0
7,4601.725811134756,4622,1
6,4541.460690271129,4626,2
4,4621.236364283667,4627,0
3,4628.336920547398,4633,0
0,4630.249728903821,4635,0
6,4585.980889335591,4640,0
1,4632.074373484056,4648,0
2,4634.08770930626,4650,0
