i,timestamp,t_time,collisions
2,1158.7655624385611,1322,1
2,1170.6487363637355,1323,0
2,1172.0250725648855,1324,0
2,1175.6020016673906,1325,0
2,1177.600401807376,1326,0
2,1178.1482033241957,1327,0
2,1179.6681604137884,1328,0
2,1182.2017830166108,1329,0
2,1182.9369019713895,1330,0
2,1186.3053394119968,1331,0
2,1190.8873233439017,1332,0
1,1068.654534822499,1336,2
1,1069.827300281156,1337,0
1,1071.199277801202,1338,0
1,1078.6587678525761,1339,0
1,1086.0759039312707,1340,0
1,1086.1201844651114,1342,1
1,1090.1387349383865,1343,0
1,1090.3730853521126,1345,1
1,1093.7813492416492,1346,0
1,1106.9247803617563,1347,0
1,1107.5672485571197,1352,2
1,1111.9342560088685,1353,0
1,1111.9589954516753,1354,0
1,1112.0143363953973,1355,0
1,1119.1484201777116,1356,0
1,1125.216697107403,1357,0
1,1127.4232729194828,1358,0
1,1127.5839411294219,1359,0
1,1131.4436663603358,1360,0
1,1131.6196820817886,1361,0
1,1131.7370530461499,1362,0
1,1132.9831085678172,1363,0
1,1133.3769470449067,1364,0
1,1140.297523849368,1365,0
1,1158.9658649688658,1367,1
1,1164.249270383999,1368,0
0,446.9060442850661,1372,2
0,456.5504494153526,1373,0
0,457.24166896944035,1374,0
0,457.42578311830033,1376,1
0,463.1875856822706,1377,0
0,465.2634322149199,1378,0
0,467.4104341475174,1379,0
0,468.78356380746214,1380,0
0,468.7909697366806,1381,0
0,481.229474763983,1382,0
0,485.5870990810727,1384,1
0,486.8872658464271,1385,0
0,487.46659442595586,1386,0
0,494.1329119811116,1388,1
0,503.2344735337413,1389,0
0,508.81831276559427,1390,0
0,512.9178801448641,1391,0
0,514.8596302242964,1392,0
0,525.379532106865,1393,0
0,528.8150673016836,1394,0
0,531.4247024103624,1395,0
0,532.2463939395434,1396,0
0,564.3419776340813,1397,0
0,568.4605788338529,1398,0
0,581.0940121800337,1399,0
0,582.3081066785364,1400,0
0,582.6438372563784,1401,0
0,582.7597698624103,1402,0
0,593.5040990066464,1403,0
0,598.8476990057679,1404,0
0,598.9320677368673,1405,0
0,600.5959157859622,1406,0
0,607.9123343281764,1407,0
0,613.8946993093491,1408,0
0,615.5864359881425,1409,0
0,618.9260811477484,1410,0
0,619.5231233443453,1411,0
0,622.6321568968516,1412,0
0,625.097971502805,1413,0
0,631.2201662312611,1414,0
0,631.2392317636047,1416,1
0,632.6105706496986,1417,0
0,633.5442422260401,1418,0
0,640.0238125602315,1419,0
0,646.2276918078219,1420,0
0,646.4077371079584,1421,0
0,649.1300397084775,1422,0
0,649.7044712082906,1423,0
0,649.7363315675674,1424,0
0,651.1332377570251,1425,0
0,651.8568472438703,1426,0
0,653.5645737461921,1427,0
0,655.5062280601932,1428,0
0,655.7284029208874,1429,0
0,665.2056288995068,1430,0
0,667.4035010786845,1431,0
0,668.2028802636994,1432,0
0,675.5697083624344,1434,1
0,676.329676745279,1435,0
0,682.4888796181173,1436,0
0,690.4399186355938,1437,0
0,692.4794486467396,1438,0
0,692.6838510686188,1439,0
0,698.6187244656493,1440,0
0,706.8531290243228,1441,0
0,710.6582514836292,1442,0
0,712.0762502766174,1443,0
0,712.7891743830079,1444,0
0,713.576376163945,1445,0
0,717.349904473338,1446,0
0,734.0637587287106,1447,0
0,734.7265522940662,1448,0
0,738.0530349580667,1449,0
0,740.8001008936993,1450,0
3,1240.587712324971,1455,2
3,1242.0350950398865,1456,0
3,1242.6160927009826,1457,0
3,1247.5609656354743,1458,0
3,1250.9625130765814,1459,0
3,1251.2639730378398,1461,1
3,1253.5940838576003,1462,0
3,1261.9125671662832,1463,0
3,1265.017920866812,1464,0
3,1265.8467124553783,1465,0
3,1266.0412062300736,1466,0
3,1268.6479358035212,1467,0
3,1270.255378181545,1468,0
3,1270.622089278041,1469,0
3,1270.6419223046632,1471,1
3,1275.623095743054,1472,0
3,1278.4424220434603,1474,1
3,1283.409400508984,1475,0
3,1283.4234109935596,1476,0
3,1288.175676794747,1477,0
3,1296.2528533569437,1478,0
3,1299.188339707754,1479,0
3,1300.1812829837966,1480,0
3,1303.3665004418142,1481,0
3,1305.0200142937038,1482,0
3,1305.685316421638,1483,0
3,1314.3271460646795,1484,0
3,1317.8485711229775,1485,0
3,1321.0656771352633,1486,0
3,1323.612437935646,1487,0
3,1328.5337160718727,1488,0
3,1347.47288699222,1489,0
3,1356.98740418677,1490,0
3,1361.3535820390737,1491,0
3,1364.2264372207378,1492,0
3,1367.9497032762702,1493,0
3,1377.9787149833219,1494,0
3,1394.7244784895265,1495,0
3,1405.8210282275809,1496,0
3,1420.0041990038726,1497,0
3,1420.1314759198515,1498,0
3,1422.8520847774137,1499,0
3,1425.0038965401945,1500,0
3,1425.5767220584041,1501,0
3,1427.6191169708525,1502,0
3,1433.7993724807143,1503,0
3,1443.9427511254548,1504,0
3,1453.6652721426035,1505,0
3,1458.1924807817793,1506,0
3,1462.2306067396348,1507,0
3,1464.3380640148664,1508,0
3,1469.2433757743822,1509,0
3,1469.9109386680625,1510,0
3,1471.0279862007849,1511,0
3,1471.9085165292367,1512,0
3,1472.088460164976,1513,0
3,1473.6359186083098,1514,0
3,1474.2795876503628,1515,0
3,1476.04957426206,1516,0
3,1478.6985451585108,1517,0
3,1481.1283003320918,1518,0
3,1485.1354390796982,1519,0
3,1490.0970513134746,1520,0
3,1498.8678342512717,1521,0
3,1501.9259620597647,1523,1
3,1502.509540416348,1524,0
3,1503.7205338771262,1525,0
3,1505.5963505813934,1526,0
3,1506.2196993777516,1527,0
3,1508.2455300621943,1528,0
3,1524.1692689758963,1529,0
3,1524.65549217465,1530,0
3,1534.3573774765596,1535,0
3,1534.854346381375,1536,0
3,1535.9307056741234,1537,0
3,1536.8375674215974,1538,0
3,1540.3339799174378,1541,0
3,1541.9126541528437,1542,0
3,1549.561827019647,1550,0
3,1550.1618932415693,1551,0
3,1551.0890250266955,1552,0
3,1552.3054914957831,1553,0
3,1559.1121738429365,1560,0
3,1561.8113188728507,1562,0
3,1572.458257545815,1573,0
3,1576.2928049675545,1578,1
3,1580.6897367489162,1581,0
3,1581.1259326563281,1582,0
3,1592.440127932106,1593,0
0,741.2843382154668,1598,7
0,742.5620477176594,1599,0
3,1599.5752048227043,1604,3
3,1601.8471063880286,1605,0
3,1603.972284496197,1606,0
3,1605.819399796521,1607,0
3,1606.4444421288379,1608,0
0,743.7791164063862,1609,3
0,754.2212310975223,1610,0
3,1610.4652752141324,1613,2
0,754.4917046359077,1614,2
0,760.24030437475,1615,0
0,766.5297783415247,1616,0
0,767.9790520735179,1617,0
0,769.4329097599555,1618,0
0,771.0849382874666,1626,3
0,774.2958888378158,1628,1
0,777.204855286981,1630,1
0,784.102253109643,1631,0
0,788.6336863859316,1632,0
0,789.37814449033,1633,0
0,794.2793509982265,1634,0
0,802.9216639579275,1635,0
0,811.367698238849,1636,0
0,826.9924268318961,1638,1
0,829.1577101198374,1639,0
0,830.9774746725485,1640,0
0,831.5614533408744,1641,0
0,843.753863995146,1642,0
0,848.6411895861698,1643,0
0,852.2388803214777,1644,0
0,861.4093426716584,1645,0
0,862.8546721076003,1646,0
0,864.7741338996523,1647,0
0,870.1498184810062,1648,0
0,874.256156830576,1649,0
0,880.0988315574893,1650,0
0,881.6970193355379,1651,0
0,890.8211399917195,1652,0
0,891.6128428528689,1653,0
0,894.0599889935153,1654,0
0,894.6983145666943,1655,0
0,898.3244512416037,1656,0
0,901.1238607234235,1657,0
0,902.0374110879096,1658,0
0,907.4521515182261,1659,0
0,908.5987476823852,1660,0
0,914.7155886253878,1661,0
0,922.733867587418,1662,0
0,923.260380803437,1663,0
0,924.4041296893679,1664,0
0,924.5670645614682,1665,0
0,925.4828242903458,1666,0
0,931.9488104349356,1668,1
0,938.7008503945691,1669,0
0,940.0816423965641,1670,0
0,949.4817208498005,1671,0
0,952.5327674253381,1673,1
0,955.1017959751448,1674,0
0,957.5790054238116,1675,0
0,960.0289795067496,1676,0
0,961.6177191721816,1677,0
0,962.517052964593,1678,0
0,972.0567344800531,1679,0
2,1199.831432305424,1682,1
2,1202.0386286744751,1683,0
2,1212.3176839258063,1685,1
2,1214.4082935910658,1686,0
2,1215.7724640207402,1687,0
2,1223.2526925430116,1692,2
2,1230.0267470283854,1693,0
2,1231.6105579982338,1694,0
2,1239.0011690087608,1695,0
2,1245.1830473882815,1696,0
2,1252.55935893803,1697,0
2,1258.2227328382626,1698,0
2,1259.8139555902715,1699,0
2,1260.1623594612452,1700,0
2,1270.2159609031391,1702,1
2,1282.1652894538065,1703,0
2,1284.4497203748806,1704,0
2,1284.5695339876013,1705,0
2,1285.9133562748495,1706,0
2,1285.997039000997,1707,0
2,1288.7549672112755,1708,0
2,1293.2148550486422,1709,0
2,1301.3419226827366,1710,0
2,1301.641357830708,1711,0
2,1303.3628602206365,1712,0
2,1306.0757770440857,1713,0
2,1308.2910213560226,1714,0
2,1310.24432425681,1715,0
2,1318.5836637614593,1716,0
2,1322.4325541094634,1717,0
2,1323.977380988589,1718,0
2,1326.6216044935486,1719,0
2,1326.7682714286025,1720,0
2,1328.3050070263237,1721,0
2,1328.5447358293277,1722,0
2,1331.7945413207,1723,0
2,1335.8224150345945,1724,0
2,1338.9260912834304,1725,0
2,1339.5450977105647,1726,0
2,1340.1453200482351,1727,0
2,1349.801386819669,1728,0
2,1350.942235803352,1729,0
2,1367.5866763630186,1730,0
2,1368.0446350554955,1731,0
2,1381.010513436362,1732,0
2,1381.3972763688269,1733,0
2,1392.776962615383,1734,0
2,1394.8304006088688,1735,0
2,1397.521578140981,1737,1
2,1398.4036168462358,1738,0
2,1399.036804346472,1739,0
2,1404.1788741023458,1740,0
2,1404.8350431060899,1741,0
2,1407.4791233614606,1742,0
2,1407.5595927368422,1743,0
2,1409.9787336084473,1744,0
2,1414.8063136352441,1745,0
2,1423.2549130507055,1746,0
2,1431.2063125375132,1747,0
2,1433.993192264461,1748,0
2,1437.0724449293573,1749,0
2,1456.7804512579464,1750,0
2,1457.3144889413174,1751,0
2,1458.0371477673214,1752,0
2,1466.1919746993292,1753,0
2,1467.0806502414966,1754,0
2,1468.7660343519487,1755,0
2,1469.0936769767222,1756,0
2,1473.7885026381543,1757,0
2,1476.283126084793,1758,0
2,1480.678831723071,1759,0
2,1483.283823891651,1760,0
2,1484.678667991216,1761,0
2,1486.701915114435,1762,0
2,1489.0331699849628,1763,0
2,1492.2708079856388,1764,0
2,1495.350936060255,1765,0
2,1503.5760518611376,1766,0
2,1504.5030413001152,1767,0
2,1505.412962147797,1768,0
2,1507.5977875092278,1769,0
2,1513.419335476646,1770,0
2,1518.279623406562,1771,0
2,1520.5151427785765,1772,0
2,1520.721186445157,1773,0
2,1524.598263905897,1774,0
2,1531.4209029834576,1775,0
2,1536.5597029818573,1776,0
2,1538.0288663212002,1777,0
2,1541.9421451223882,1778,0
2,1543.4736940817286,1779,0
2,1548.1844761647044,1780,0
2,1554.637522242969,1781,0
2,1556.4234687776798,1782,0
2,1556.62602508615,1783,0
2,1559.5211196420448,1784,0
2,1562.0087897899925,1785,0
2,1562.3021606089012,1786,0
2,1577.5306600284998,1787,0
2,1578.7905759869468,1788,0
2,1589.2494668724082,1789,0
2,1590.0706804828121,1790,0
2,1594.5073710009895,1791,0
2,1597.6273462477209,1792,0
2,1600.4354130703705,1793,0
2,1601.1847601827524,1794,0
2,1609.482785526214,1795,0
2,1610.9654768188748,1796,0
2,1611.7025631022018,1797,0
2,1615.4661097321496,1798,0
2,1615.5296869293265,1799,0
2,1623.916530390022,1800,0
2,1629.9252462282477,1801,0
2,1631.5867111599391,1802,0
2,1641.8709861021273,1803,0
2,1643.6723274549477,1804,0
2,1645.2456915960147,1805,0
2,1646.9882290636563,1806,0
2,1647.587710015065,1807,0
2,1651.1823065865622,1808,0
2,1652.2224007727225,1809,0
2,1662.2765100082556,1810,0
2,1663.599740804829,1811,0
2,1664.2240878854086,1812,0
1,1169.9460084721532,1816,2
1,1170.6366951440632,1817,0
1,1170.9041202945323,1818,0
1,1171.657559213427,1819,0
1,1175.5275500169616,1820,0
1,1178.9064552962561,1821,0
1,1180.416391778056,1823,1
1,1181.6294552183451,1824,0
1,1184.7779506038262,1825,0
3,1623.026125672792,1828,1
3,1624.88060269295,1829,0
3,1626.1991518429631,1833,2
3,1629.6097881058874,1834,0
3,1632.2613240438604,1836,1
3,1639.838311537092,1837,0
3,1645.810371114944,1838,0
3,1647.7627831386192,1839,0
3,1663.7512422605507,1840,0
3,1666.537297915584,1841,0
3,1676.2347268554556,1842,0
3,1677.5689515321965,1843,0
3,1678.0779142598726,1845,1
3,1679.2664084021476,1846,0
3,1683.7843211196455,1848,1
3,1684.2213125473838,1849,0
3,1684.6647606640354,1850,0
3,1689.3619692992513,1851,0
3,1694.8209091902904,1852,0
3,1695.9331215642571,1853,0
3,1698.123147779143,1854,0
3,1700.447693839724,1855,0
3,1701.0825671069135,1857,1
3,1703.848873242682,1859,1
3,1706.1781396833587,1860,0
3,1706.8555504801639,1861,0
2,1671.4217831163387,1866,6
2,1672.479018592776,1868,1
2,1675.46821315542,1869,0
2,1677.5682066062516,1871,1
2,1677.592199276689,1872,0
2,1679.270853031516,1874,1
2,1686.3655899553448,1875,0
2,1689.1652993436996,1876,0
2,1689.4282220427883,1877,0
2,1697.7511802703207,1878,0
2,1699.5101053963733,1879,0
2,1706.822976532035,1881,1
2,1708.5525405418518,1882,0
2,1710.7066652562996,1883,0
2,1711.248454511035,1884,0
2,1716.0804700421807,1885,0
2,1716.237760140329,1886,0
2,1722.3399998596556,1887,0
2,1723.9727735187175,1888,0
2,1730.4314491866105,1889,0
2,1735.9901300985662,1890,0
2,1747.415744826614,1891,0
2,1758.2744763574058,1892,0
2,1759.528068972105,1893,0
2,1769.299793733819,1894,0
2,1771.4603388012824,1895,0
2,1772.4910886326081,1896,0
2,1777.64239744551,1897,0
2,1784.9204738248968,1898,0
2,1785.7762913904626,1899,0
2,1786.7100568413791,1901,1
2,1790.715239047202,1902,0
2,1796.6329922482003,1904,1
2,1799.5957854552018,1905,0
2,1803.7100726961257,1906,0
2,1809.102307154419,1907,0
1,1186.1816842110898,1911,2
1,1196.5395879448035,1912,0
1,1198.1637758920629,1914,1
1,1200.9168838552519,1915,0
1,1208.2253616463531,1916,0
1,1215.9096068051745,1917,0
1,1216.518501593962,1918,0
1,1222.7571743873139,1919,0
1,1234.4736024269585,1920,0
1,1239.3288018375256,1921,0
1,1240.5493682667986,1922,0
1,1242.0658091115997,1923,0
1,1253.710929227605,1924,0
1,1257.4026247651063,1926,1
1,1257.9347445563153,1927,0
1,1258.262988373236,1928,0
1,1262.2430317218427,1929,0
1,1264.6081204187913,1930,0
1,1269.6529436944072,1931,0
1,1272.7359418360393,1933,1
1,1279.5671785915672,1934,0
1,1283.6734111272167,1935,0
1,1299.2312899976528,1936,0
1,1305.288670660664,1937,0
1,1305.3806483204344,1939,1
1,1307.5025283297252,1940,0
1,1321.6121738102806,1941,0
1,1324.7250995503118,1942,0
1,1326.765726965015,1943,0
1,1330.207523422495,1944,0
1,1340.1924837081403,1946,1
1,1341.5728659389567,1947,0
1,1342.729531469406,1948,0
1,1343.4355132548312,1949,0
1,1350.045444431221,1950,0
1,1357.9655383617292,1951,0
1,1361.4136340475288,1952,0
1,1361.932743386136,1953,0
1,1362.2715722571518,1954,0
1,1363.1786497745118,1956,1
1,1369.335356152395,1957,0
1,1374.603689141939,1958,0
1,1380.8584059497684,1959,0
1,1386.3021149305139,1960,0
1,1387.2293462964694,1961,0
1,1395.1501461756486,1962,0
1,1396.3373766711904,1963,0
1,1402.4049577560343,1964,0
1,1407.4617551650604,1965,0
1,1413.8915359094092,1966,0
1,1421.46461359811,1967,0
1,1425.7449352694277,1968,0
1,1437.0873614741545,1969,0
1,1437.6713259422024,1970,0
1,1438.7016370604497,1971,0
1,1438.8538889298434,1972,0
1,1441.575535975783,1973,0
1,1448.8944458693106,1974,0
1,1449.6915936249823,1975,0
1,1449.7419491251767,1976,0
1,1452.5312846778475,1977,0
1,1452.5328826833645,1978,0
1,1456.3289964507885,1979,0
1,1459.7851631254703,1980,0
1,1464.268210716465,1981,0
1,1465.4324305961177,1982,0
1,1466.3141629637487,1983,0
1,1466.5408892578569,1984,0
1,1466.669529483407,1985,0
1,1471.9454479764981,1986,0
1,1474.1522129895006,1987,0
1,1496.250709600511,1988,0
1,1498.5705650985756,1989,0
1,1502.4312928132597,1990,0
1,1504.720240990286,1991,0
1,1508.3514304962907,1992,0
1,1512.0622868607013,1993,0
1,1516.9893783913446,1994,0
1,1520.9273498206,1995,0
1,1523.39596550532,1996,0
1,1523.6540216666185,1997,0
1,1526.2710569709445,1998,0
1,1533.826397647696,1999,0
1,1537.063125956076,2000,0
1,1554.5840483501408,2001,0
1,1559.0504982907185,2002,0
1,1560.9197103472195,2003,0
1,1567.170961940115,2004,0
1,1576.4034561322283,2005,0
1,1576.632624510601,2006,0
1,1576.6814167714965,2007,0
1,1577.2485620181533,2008,0
1,1579.9755797898686,2009,0
1,1580.6189490282477,2010,0
1,1584.000312426663,2011,0
1,1587.5843894399559,2012,0
1,1588.9983131640645,2013,0
1,1589.0970357366275,2014,0
1,1590.5432597209758,2015,0
1,1591.69879296318,2016,0
1,1592.7863374135543,2017,0
1,1594.067555812354,2018,0
1,1595.1029093362533,2020,1
1,1596.688135383637,2021,0
1,1597.503326555912,2022,0
1,1600.1903996711594,2023,0
1,1603.8271554126322,2024,0
1,1607.4206036553526,2025,0
1,1616.8828089340197,2026,0
1,1618.072725503078,2027,0
1,1620.9652168865407,2028,0
1,1631.4097905101137,2029,0
1,1631.4098838971247,2030,0
1,1636.1508248672433,2031,0
1,1637.8360601508282,2032,0
1,1639.7562812117092,2033,0
1,1646.9219047382417,2034,0
1,1650.2229657698865,2035,0
1,1650.5408081787266,2036,0
1,1651.0311114186236,2037,0
1,1652.9783369433794,2038,0
1,1655.7094595916526,2039,0
1,1658.3044858216356,2040,0
1,1658.546299589241,2041,0
1,1665.0691727605013,2042,0
1,1665.2586258191536,2043,0
1,1669.446568672362,2044,0
1,1682.2055640022072,2046,1
1,1683.3064163591687,2047,0
1,1684.3066765179437,2048,0
1,1685.8786923949458,2049,0
1,1689.4401253345964,2050,0
1,1691.414325978321,2052,1
1,1697.1558182908966,2053,0
1,1702.4555118378976,2054,0
1,1704.1991736390523,2055,0
1,1705.7347989492316,2056,0
1,1710.4594015233283,2057,0
1,1716.7913885507521,2058,0
1,1721.7223834461695,2059,0
1,1726.1481366598807,2060,0
1,1729.7285079133874,2061,0
1,1734.5166492375417,2062,0
1,1734.8509451743698,2063,0
1,1740.9768564188805,2064,0
1,1751.1886879068925,2065,0
1,1755.2302486571423,2066,0
1,1756.4655933598194,2067,0
1,1757.6776859957072,2068,0
1,1762.870600194053,2069,0
1,1764.324599943885,2070,0
1,1768.8183188482897,2071,0
2,1814.3524324159976,2075,2
2,1814.6597630741774,2076,0
2,1816.4354068045502,2077,0
2,1819.3192907019143,2082,2
2,1821.1706356885038,2083,0
2,1831.6859838297805,2084,0
2,1833.481697500952,2085,0
2,1835.6174230841884,2086,0
2,1840.6414302732603,2087,0
2,1845.0432131660043,2088,0
2,1846.2342169119606,2089,0
2,1850.5267949765903,2090,0
2,1857.422494331342,2091,0
2,1864.2217979061977,2092,0
2,1871.0732411230538,2093,0
2,1877.4932295966591,2094,0
2,1877.914927001012,2095,0
2,1884.4685468314988,2096,0
2,1886.3603589449613,2097,0
2,1899.7358266645458,2098,0
2,1900.1962676452476,2099,0
2,1906.1106262096664,2100,0
2,1907.342444430554,2101,0
2,1911.7527547832835,2102,0
2,1916.8081382056043,2104,1
2,1930.7802376933146,2105,0
2,1937.6735976301673,2106,0
2,1941.9672673882305,2107,0
2,1942.6077255190498,2108,0
2,1949.7889819881377,2109,0
2,1950.9013909160044,2110,0
2,1953.8011376569186,2111,0
2,1959.4239064319186,2112,0
2,1959.9300724585394,2113,0
2,1965.648996586552,2114,0
2,1965.9512307645784,2115,0
2,1966.8722644417749,2116,0
2,1967.6765040130797,2117,0
2,1971.0817991882848,2118,0
2,1975.2023508660136,2119,0
2,1975.697586877164,2121,1
2,1976.8780336223504,2122,0
2,1980.7986962570744,2123,0
2,1991.889499391381,2124,0
2,1992.8106952292324,2125,0
2,1997.3061756588834,2126,0
2,1997.7411416228938,2127,0
2,1998.5363379104074,2128,0
2,2000.8719233397896,2129,0
2,2003.2427599095372,2130,0
2,2007.8114348703655,2131,0
2,2009.0135135821338,2132,0
2,2010.4741006095128,2133,0
2,2014.3309170021503,2134,0
2,2017.7266188739902,2135,0
2,2018.312313402827,2136,0
2,2022.241840847399,2137,0
2,2025.6847041139436,2138,0
2,2035.417560733605,2139,0
2,2038.2004421444524,2140,0
2,2052.949922339163,2141,0
2,2054.481166331499,2142,0
2,2068.5131548295044,2143,0
2,2074.896246282006,2144,0
2,2086.157145241002,2145,0
2,2093.7135442622734,2146,0
2,2094.1953225136685,2147,0
2,2099.1130292562434,2148,0
2,2103.8597020491397,2149,0
2,2103.867786551938,2150,0
2,2105.5276445114855,2151,0
2,2113.339643284792,2152,0
2,2115.0842980488387,2153,0
2,2115.2492234511806,2154,0
2,2115.873867587468,2155,0
2,2118.590633183702,2156,0
2,2121.0497271869026,2157,0
2,2142.9607047409913,2158,0
2,2145.238354228742,2159,0
2,2157.1079009215514,2160,0
2,2158.575328199068,2161,0
2,2159.192494295822,2163,1
2,2160.1155960053184,2164,0
2,2165.0717107138657,2166,0
2,2175.56139745207,2176,0
2,2175.708061144342,2177,0
1,1774.3318201107982,2184,8
1,1774.6126041480663,2185,0
1,1778.3740449020074,2186,0
0,1013.3753449484504,2191,1
0,1014.0608052112326,2194,2
0,1014.9335949119472,2195,0
0,1020.7982668949592,2197,1
0,1023.5382545660558,2198,0
0,1024.061333267336,2199,0
0,1025.375902436034,2200,0
0,1029.8937839083706,2201,0
0,1031.6094761052796,2202,0
0,1036.303143033289,2203,0
3,1707.657926296226,2210,2
3,1709.6664217419664,2211,0
3,1709.7227717126998,2212,0
3,1712.8187331008446,2214,1
3,1714.9694107758808,2216,1
3,1716.0091679485668,2217,0
3,1719.5941940459084,2218,0
3,1724.264119064782,2220,1
3,1725.8479617202702,2221,0
3,1734.8268397140346,2222,0
3,1737.3811667310354,2224,1
3,1737.658172206839,2225,0
3,1748.2921287111099,2226,0
3,1750.481150523871,2227,0
3,1759.3329421790643,2228,0
3,1763.6966461858437,2229,0
3,1763.797436406327,2230,0
3,1771.1747707569264,2231,0
3,1778.629627206239,2232,0
3,1785.2112806530943,2233,0
3,1788.7000924779106,2234,0
3,1791.9538400010047,2235,0
3,1794.3389879854747,2236,0
3,1796.9119519836254,2237,0
3,1805.963238316007,2238,0
3,1806.0927119387375,2239,0
3,1814.9205119969004,2240,0
3,1815.2043595631928,2241,0
3,1836.42067482097,2242,0
3,1854.5685578209936,2243,0
3,1855.0810984624554,2244,0
3,1855.7470889609588,2245,0
3,1858.5161817794117,2246,0
3,1865.6433669948362,2247,0
3,1866.6641145435362,2248,0
3,1871.0992615497519,2249,0
3,1871.1691510023045,2250,0
3,1877.3391260956946,2251,0
3,1882.3839283779753,2252,0
3,1891.8339852496936,2253,0
3,1902.0566510328615,2254,0
3,1908.0676504240723,2255,0
3,1910.5297814763658,2256,0
3,1911.8337009950935,2257,0
3,1914.595529360553,2258,0
3,1923.341532708272,2259,0
3,1932.850466848618,2260,0
3,1933.3344565123716,2261,0
3,1933.4887189297028,2262,0
3,1938.6133645588313,2263,0
3,1944.244203114678,2264,0
3,1944.9588636161131,2265,0
3,1953.9794016634307,2266,0
3,1955.649268931598,2268,1
3,1957.9020475856657,2269,0
3,1967.1273452250884,2271,1
3,1968.1711321095652,2272,0
3,1968.2395794610034,2273,0
3,1970.532649797333,2274,0
3,1976.46370685796,2275,0
3,1976.507598004409,2276,0
3,1978.8277835495567,2277,0
3,1986.206334757359,2278,0
3,1988.5366725577446,2279,0
3,1989.4570733219493,2280,0
3,1990.275485090294,2281,0
3,1992.0969340216404,2282,0
3,1993.4423418670563,2283,0
3,1993.9441048514655,2284,0
3,2000.1966215023938,2285,0
3,2011.0027011273016,2286,0
3,2016.1355990170723,2287,0
3,2024.700075474879,2288,0
3,2026.7384039149642,2290,1
3,2026.9927708282517,2291,0
3,2027.8180852723638,2292,0
3,2031.9803190612922,2293,0
3,2047.8395561384946,2294,0
3,2055.6681448090185,2295,0
3,2059.6545805118803,2296,0
3,2064.807737519939,2297,0
3,2080.2926305005244,2298,0
3,2091.218430472796,2299,0
3,2095.2031333484692,2300,0
3,2098.024317443339,2301,0
3,2110.397920819081,2302,0
3,2113.3824630462004,2303,0
3,2114.068199282542,2304,0
3,2118.2635284215735,2305,0
3,2119.1822023942354,2306,0
3,2120.914997900248,2307,0
3,2123.066386598554,2308,0
3,2128.3245894603097,2309,0
3,2135.956380090615,2310,0
3,2140.031313273618,2311,0
3,2140.599956513825,2312,0
3,2141.1872501131484,2313,0
3,2144.587899134741,2314,0
3,2145.1894230749126,2315,0
3,2157.218854752292,2316,0
3,2163.947325717279,2317,0
3,2169.0779804951685,2318,0
3,2174.8793786763977,2319,0
3,2176.919623780455,2320,0
3,2189.9767674899445,2321,0
3,2203.003138589469,2322,0
3,2208.7590140401026,2323,0
3,2209.7392478500356,2324,0
3,2214.798098908092,2325,0
3,2218.841263894381,2326,0
3,2220.428163144199,2327,0
3,2222.8473107837217,2329,1
3,2224.716234778954,2330,0
3,2224.732739138807,2331,0
3,2225.417396586314,2332,0
3,2227.9851297571904,2333,0
3,2241.5830413073477,2334,0
3,2244.8369644713694,2335,0
3,2252.1687071489687,2336,0
3,2253.0656569458006,2337,0
3,2255.8650882836837,2338,0
3,2260.6788605352554,2339,0
3,2268.1661890170576,2340,0
3,2271.69351341555,2341,0
3,2272.9361086241374,2342,0
3,2274.4633627687313,2343,0
3,2277.5067389666106,2344,0
3,2287.072126417896,2345,0
3,2295.3490627120977,2346,0
3,2300.3544512689264,2347,0
3,2305.458203257208,2348,0
3,2307.7210310668,2349,0
3,2310.980004273364,2350,0
3,2317.114023059845,2351,0
3,2321.52718777594,2352,0
3,2324.3905797729567,2353,0
3,2336.009932149899,2354,0
3,2338.9691192408586,2355,0
3,2354.8610508191505,2356,0
3,2355.1197667149286,2357,0
3,2358.8707536179654,2359,0
3,2364.7010787852187,2365,0
3,2366.5685164582424,2367,0
3,2367.86547681629,2368,0
3,2381.4678247722327,2382,0
3,2383.1098562685656,2385,1
3,2386.042678704605,2387,0
3,2386.3842698779504,2388,0
3,2393.318481822919,2394,0
3,2399.5564549420055,2400,0
3,2411.873272392981,2412,0
1,1788.3708969963607,2417,1
1,1796.811507875458,2418,0
1,1798.2458587985234,2420,1
1,1805.9254689874938,2421,0
1,1806.3333297727702,2422,0
1,1811.6909371679592,2423,0
1,1814.3414428594647,2424,0
1,1816.1807366434873,2426,1
1,1822.3778410308066,2427,0
1,1824.3446612884275,2429,1
1,1831.768316364214,2430,0
1,1840.334213426452,2431,0
1,1841.8234867245926,2432,0
1,1843.6305960923994,2433,0
1,1844.9143743050329,2434,0
1,1847.470520338383,2435,0
1,1847.5367009483573,2436,0
1,1851.046808805007,2437,0
1,1856.4625553575347,2438,0
1,1860.8779525739503,2439,0
1,1870.2818114830468,2440,0
1,1898.799855687676,2441,0
1,1902.1748127537596,2442,0
1,1908.7961144031217,2443,0
1,1912.1999463803706,2444,0
1,1913.2949100959704,2445,0
1,1917.6260147919238,2446,0
1,1917.8961610488286,2447,0
1,1921.73302671168,2448,0
1,1922.4738241587597,2449,0
1,1934.4639959961696,2450,0
1,1938.7513438061233,2451,0
1,1939.924272607248,2452,0
1,1940.2401260734691,2453,0
1,1940.854995958028,2454,0
